timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-02T14:10:05,XGBoost model,d9ece760-b66d-4e2f-a152-37bd3093634d,0.0848388671875,6.01638777434826e-09,7.091546567979994e-08,5.0,0.0,6.0,1.1699299017588297e-07,0,1.3971169789632162e-07,2.567046880722046e-07,Albania,ALB,tirana,,,macOS-14.0-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-02T14:19:20,codecarbon,a2b03350-7579-426e-98f0-08c344a82211,508.2970271110535,3.63871595977766e-05,7.158641041948627e-08,5.0,0.0,6.0,0.0007058202770021,0,0.0008467316536108,0.0015525519306129,Albania,ALB,tirana,,,macOS-14.0-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-02T14:19:20,Cifar project,3107bacd-5495-4a7d-bcfa-0655849f68f2,508.6857860088349,3.641914145936059e-05,7.15945726439623e-08,5.0,0.0,6.0,0.0007064205941226,0,0.0008474959250291,0.0015539165191517,Albania,ALB,tirana,,,macOS-14.0-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-06T15:51:55,XGBoost model,a7292a91-b633-4816-8e1f-e1fa10752488,0.07431292533874512,5.2667061695787645e-09,7.087200706433259e-08,5.0,0.0,6.0,1.0247760348849826e-07,0,1.2223998705546061e-07,2.2471759054395888e-07,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
