project_name,date,duration,emissions,emissions_rate,cpu_power,ram_power,cpu_energy,ram_energy,energy_consumed
logisticregressionmodel,2022-02-05,0.85260868072509,0.059843183656533565,0.07018833494123021,5.0,6.0,0.011725227038065592,0.013808409372965496,0.025533636411031086
logisticregressionmodel,2022-02-06,0.83589553833007,0.0581964852544996,0.06962172016226155,5.0,6.0,0.011395745807223853,0.01343528429667155,0.0248310301038954
logisticregressionmodel,2022-02-07,0.79720020294189,0.05592084709140991,0.07014655400869964,5.0,6.0,0.010941757096184624,0.01291831334431966,0.023860070440504286
logisticregressionmodel,2022-02-08,0.9718894958496,0.06737850907113817,0.06932733542123228,5.0,6.0,0.013187196519639758,0.015561580657958986,0.028748777177598744
logisticregressionmodel,2022-02-09,0.82759857177734,0.058159077929125905,0.0702745025335459,5.0,6.0,0.011390116479661731,0.013424952824910482,0.024815069304572213
logisticregressionmodel,2022-02-10,0.9575843811035101,0.0673038496375084,0.0702850328030077,5.0,6.0,0.013177593549092611,0.015539328257242836,0.028716921806335453
logisticregressionmodel,2022-02-11,1.39658451080322,0.0976311014029714,0.06990704869469057,5.0,6.0,0.01912348800235324,0.022533337275187172,0.04165682527754042
logisticregressionmodel,2022-02-12,2.49099731445312,0.175016768488619,0.07025971785402842,5.0,6.0,0.034173660808139376,0.04050175348917644,0.07467541429731582
logisticregressionmodel,2022-02-13,0.8323907852172799,0.058023262951109156,0.06970675790934293,5.0,6.0,0.01136395666334364,0.013393163681030273,0.024757120344373922
logisticregressionmodel,2022-02-14,0.63822269439697,0.04473341811365552,0.07009061023115462,5.0,6.0,0.00877943303849962,0.010307232538859052,0.01908666557735867
logisticregressionmodel,2022-02-15,0.8695125579833899,0.0603047993646727,0.06935471927459404,5.0,6.0,0.01180536217159695,0.013925234476725262,0.025730596648322213
logisticregressionmodel,2022-02-16,1.04298591613769,0.0729163453976313,0.0699111505432878,5.0,6.0,0.014273325602213541,0.01683831214904785,0.031111637751261394
logisticregressionmodel,2022-02-17,0.8604049682617101,0.06030914544396931,0.07009390655404076,5.0,6.0,0.011813971731397841,0.013918479283650715,0.025732451015048573
logisticregressionmodel,2022-02-18,0.82521438598632,0.05788403319650221,0.07014423667289445,5.0,6.0,0.011370910538567437,0.013326803843180338,0.024697714381747775
logisticregressionmodel,2022-02-19,1.00531578063964,0.07074873834848404,0.07037464218801881,5.0,6.0,0.013843178749084471,0.016343593597412113,0.030186772346496586
logisticregressionmodel,2022-02-20,0.9504795074462801,0.0666953985359933,0.07017026460169347,5.0,6.0,0.013047125604417587,0.015410184860229496,0.028457310464647084
logisticregressionmodel,2022-02-21,0.8456945419311499,0.059462125632498,0.0703115873217245,5.0,6.0,0.01164608531528049,0.013724962870279949,0.025371048185560442
logisticregressionmodel,2022-02-22,0.99408626556396,0.06989380246400831,0.07030959473557981,5.0,6.0,0.013682246208190916,0.016139745712280273,0.029821991920471195
logisticregressionmodel,2022-02-23,0.83668231964111,0.058813473297490024,0.070293672899312,5.0,6.0,0.0115179353290134,0.013576348622639976,0.025094283951653373
logisticregressionmodel,2022-02-24,0.83258152008056,0.058530978143215104,0.07030059727671031,5.0,6.0,0.011460979779561361,0.01351277033487956,0.02497375011444092
logisticregressionmodel,2022-02-25,0.62921047210693,0.04373614813221825,0.0695095680556082,5.0,6.0,0.008576446109347874,0.010084708531697593,0.018661154641045466
logisticregressionmodel,2022-02-26,0.84390640258789,0.059221539100011204,0.07017548263457267,5.0,6.0,0.011593103408813477,0.013675292332967121,0.025268395741780598
logisticregressionmodel,2022-02-27,2.58440971374511,0.18168862107727263,0.07030178694615112,5.0,6.0,0.035506818029615625,0.04201531410217286,0.07752213213178849
logisticregressionmodel,2022-02-28,1.4905214309692298,0.10475510145558253,0.07028084217981599,5.0,6.0,0.0205430719587538,0.024153391520182293,0.0446964634789361
logisticregressionmodel,2022-03-01,1.56772136688232,0.1096133972406387,0.06991892791422707,5.0,6.0,0.02146561940511068,0.025303761164347332,0.046769380569458015
logisticregressionmodel,2022-03-02,0.85759162902832,0.05986041275660198,0.0698006029098323,5.0,6.0,0.011726220448811848,0.013814767201741537,0.025540987650553383
logisticregressionmodel,2022-03-03,0.84128379821777,0.05883706629938551,0.06993723928123839,5.0,6.0,0.011519259876675075,0.013585090637207031,0.025104350513882108
logisticregressionmodel,2022-03-04,0.9585142135620099,0.06741700291633608,0.07033490162425694,5.0,6.0,0.013198455174763998,0.015566746393839518,0.028765201568603523
logisticregressionmodel,2022-03-05,0.97339153289794,0.06849995274676214,0.07037245592513669,5.0,6.0,0.013405415746900773,0.01582185427347819,0.029227270020378962
logisticregressionmodel,2022-03-06,0.8442163467407201,0.05933484759595659,0.0702839358951428,5.0,6.0,0.011619594362046983,0.013697147369384764,0.02531674173143175
logisticregressionmodel,2022-03-07,1.18410587310791,0.08252459541956585,0.06969359522131617,5.0,6.0,0.016172726949055992,0.01903851826985677,0.035211245218912765
logisticregressionmodel,2022-03-08,0.81069469451904,0.05700302083624734,0.07031379534322137,5.0,6.0,0.011158320638868544,0.013163487116495773,0.02432180775536432
logisticregressionmodel,2022-03-09,1.6438007354736301,0.011633080675032114,0.007076940911381358,5.0,6.0,0.022640493181016713,0.02629518508911133,0.04893567827012806
logisticregressionmodel,2022-03-10,1.10042095184326,0.07711403712961411,0.0700768528629377,5.0,6.0,0.015121036105685765,0.017781654993693035,0.0329026910993788
logisticregressionmodel,2022-03-11,0.8258819580078101,0.05805570332871544,0.07029540089331537,5.0,6.0,0.011366274621751571,0.01340468724568685,0.024770961867438424
logisticregressionmodel,2022-03-12,0.830078125,0.05839112752013735,0.07034413480073021,5.0,6.0,0.011427534951104056,0.013486544291178385,0.024914079242282443
logisticregressionmodel,2022-03-13,0.8851766586303701,0.062299028893311834,0.07038033401118685,5.0,6.0,0.012190143267313642,0.014391342798868816,0.026581486066182457
logisticregressionmodel,2022-03-14,0.87549686431884,0.06156128193272485,0.0703158222966574,5.0,6.0,0.012055370542738173,0.014211336771647137,0.026266707314385324
logisticregressionmodel,2022-03-15,0.8776903152465799,0.0617523542046547,0.07035779378208785,5.0,6.0,0.01208484172821045,0.014263391494750975,0.026348233222961426
logisticregressionmodel,2022-03-16,0.95517635345458,0.06708592480421068,0.07023407202406214,5.0,6.0,0.013135870297749838,0.015488068262736002,0.028623938560485854
logisticregressionmodel,2022-03-17,0.8901834487914999,0.062257275488641496,0.06993757924072934,5.0,6.0,0.012191798951890733,0.014371871948242188,0.02656367090013293
logisticregressionmodel,2022-03-18,0.98979473114013,0.06965632027387621,0.07037451108033245,5.0,6.0,0.01363058884938558,0.01609007517496745,0.02972066402435303
logisticregressionmodel,2022-03-19,0.77481269836425,0.05366383498244816,0.06926039686202913,5.0,6.0,0.010575188530815972,0.012321869532267252,0.022897058063083224
logisticregressionmodel,2022-03-20,0.8681297302246,0.0610389763315518,0.07031089272309497,5.0,6.0,0.011951724688212076,0.014092127482096357,0.026043852170308433
logisticregressionmodel,2022-03-21,0.99687576293945,0.06995682061380812,0.07017606728398015,5.0,6.0,0.013710723982916938,0.016138156255086265,0.0298488802380032
logisticregressionmodel,2022-03-22,0.88798999786376,0.06228164457612563,0.0701377771438374,5.0,6.0,0.012187494171990288,0.014386574427286785,0.026574068599277082
logisticregressionmodel,2022-03-23,0.82349777221679,0.05749924996164111,0.06982320037959211,5.0,6.0,0.01125997967190213,0.013273557027180992,0.024533536699083133
logisticregressionmodel,2022-03-24,1.0897159576416,0.0760750137435065,0.0698117827953539,5.0,6.0,0.014895863003200957,0.017563501993815105,0.032459364997016064
logisticregressionmodel,2022-03-25,0.8768081665039,0.0612187177538871,0.06981996757396129,5.0,6.0,0.011983513832092285,0.014137029647827148,0.02612054347991944
logisticregressionmodel,2022-03-26,0.61140060424804,0.042902166558636566,0.07017030447884713,5.0,6.0,0.008408559693230525,0.009896755218505861,0.018305314911736384
logisticregressionmodel,2022-03-27,0.79030990600585,0.05562872847583559,0.07038849956591985,5.0,6.0,0.010883476999070912,0.012851953506469728,0.023735430505540635
logisticregressionmodel,2022-03-28,0.80969333648681,0.0568828827871216,0.07025237855350419,5.0,6.0,0.011140439245435925,0.01313010851542155,0.024270547760857485
logisticregressionmodel,2022-03-29,0.90408325195312,0.06357491360108058,0.07031975591156822,5.0,6.0,0.012444456418355308,0.014681418736775717,0.027125875155131023
logisticregressionmodel,2022-03-30,0.96120834350585,0.0676429990397559,0.07037287961217496,5.0,6.0,0.01323488023546007,0.015626748402913414,0.02886162863837349
logisticregressionmodel,2022-03-31,0.85728168487548,0.059780475940969205,0.06973259431017916,5.0,6.0,0.011704034275478788,0.013802846272786459,0.02550688054826525
logisticregressionmodel,2022-04-01,1.0498046875,0.07328327866395316,0.06980658358315167,5.0,6.0,0.014436244964599613,0.016831954320271812,0.03126819928487142
logisticregressionmodel,2022-04-02,0.91781616210937,0.06398158244954216,0.06971067310745128,5.0,6.0,0.012530552016364204,0.014768838882446287,0.027299390898810495
logisticregressionmodel,2022-04-03,0.82559585571289,0.057706154379579704,0.06989637118484722,5.0,6.0,0.011315279536777072,0.013306538263956707,0.024621817800733782
logisticregressionmodel,2022-04-04,1.4073848724365199,0.09863054442405701,0.07008071946467899,5.0,6.0,0.01932183901468913,0.022761424382527682,0.0420832633972168
logisticregressionmodel,2022-04-05,0.8439779281616201,0.05932149892383152,0.07028797429933678,5.0,6.0,0.011616282992892796,0.013694763183593753,0.025311046176486544
logisticregressionmodel,2022-04-06,1.07021331787109,0.07505896249082354,0.07013458087041329,5.0,6.0,0.014711088604397245,0.017314751942952473,0.03202584054734972
logisticregressionmodel,2022-04-07,0.84638595581054,0.05947873386409549,0.07027377221439753,5.0,6.0,0.011658337381150989,0.013719797134399416,0.025378134515550398
logisticregressionmodel,2022-04-08,0.9725809097289999,0.0683355778190824,0.07026210070082832,5.0,6.0,0.013380580478244357,0.015776554743448894,0.02915713522169325
logisticregressionmodel,2022-04-09,0.92339515686035,0.06480081839693917,0.07017669295263507,5.0,6.0,0.012704067760043677,0.014944871266682945,0.02764893902672662
logisticregressionmodel,2022-04-10,0.99368095397949,0.0699192580713166,0.0703638907350534,5.0,6.0,0.013681583934360081,0.01615126927693685,0.02983285321129693
logisticregressionmodel,2022-04-11,0.84149837493896,0.0591440857582622,0.07028425427743935,5.0,6.0,0.01158350043826633,0.013651847839355469,0.025235348277621802
logisticregressionmodel,2022-04-12,0.80838203430175,0.056510672138796916,0.06990589812848594,5.0,6.0,0.011058317290412054,0.013053417205810549,0.0241117344962226
logisticregressionmodel,2022-04-13,1.13298892974853,0.07898176470730041,0.06971097654487259,5.0,6.0,0.015519393814934624,0.018180211385091148,0.033699605200025774
logisticregressionmodel,2022-04-14,0.81739425659179,0.0574548578659693,0.07029026372846423,5.0,6.0,0.011251370112101236,0.013263225555419922,0.024514595667521163
logisticregressionmodel,2022-04-15,1.00679397583007,0.07066135111120013,0.07018451918421689,5.0,6.0,0.013852781719631618,0.016296704610188804,0.030149486329820424
logisticregressionmodel,2022-04-16,0.8332967758178701,0.05863481839497885,0.07036486891171452,5.0,6.0,0.011477867762247724,0.013540188471476238,0.025018056233723964
logisticregressionmodel,2022-04-17,0.82488059997558,0.05752206687794792,0.06973380981399055,5.0,6.0,0.01126494672563341,0.013278325398763021,0.024543272124396432
logisticregressionmodel,2022-04-18,0.81701278686523,0.05744989091820185,0.07031700340777922,5.0,6.0,0.011246071921454536,0.013266404469807943,0.024512476391262483
logisticregressionmodel,2022-04-19,0.82888603210449,0.0582672642601861,0.07029586939986068,5.0,6.0,0.011409653557671443,0.013451576232910156,0.0248612297905816
logisticregressionmodel,2022-04-20,1.06651782989501,0.0740283208290736,0.06941123603752637,5.0,6.0,0.014611085255940754,0.016975005467732746,0.0315860907236735
logisticregressionmodel,2022-04-21,0.83053112030029,0.05838088319036697,0.07029343243544967,5.0,6.0,0.01142952177259657,0.013480186462402344,0.024909708234998922
logisticregressionmodel,2022-04-22,0.81150531768798,0.0567037622332573,0.069874788245145,5.0,6.0,0.011129180590311686,0.013064940770467123,0.02419412136077881
logisticregressionmodel,2022-04-23,0.9458065032958899,0.06609175916512809,0.06987873199731118,5.0,6.0,0.012936194737752277,0.015263557434082033,0.028199752171834323
logisticregressionmodel,2022-04-24,0.95260143280029,0.066965165886614,0.0702971500785606,5.0,6.0,0.013119313451978898,0.015453100204467773,0.02857241365644667
logisticregressionmodel,2022-04-25,0.9120941162109301,0.0640248880253897,0.07019548409254614,5.0,6.0,0.012561347749498157,0.014756520589192709,0.027317868338690862
logisticregressionmodel,2022-04-26,0.83601474761962,0.05867719266812007,0.07018679136365798,5.0,6.0,0.011502703030904133,0.013533433278401693,0.025036136309305825
logisticregressionmodel,2022-04-27,0.86619853973388,0.0608974183201789,0.0703042264870221,5.0,6.0,0.011921922365824381,0.014061530431111652,0.02598345279693603
logisticregressionmodel,2022-04-28,0.8915185928344701,0.0622473415931065,0.06982169759937246,5.0,6.0,0.012189149856567383,0.014370282491048176,0.026559432347615562
logisticregressionmodel,2022-04-29,0.8552074432373,0.060124126639631056,0.0703035586454171,5.0,6.0,0.011773573027716743,0.013879934946695963,0.025653507974412706
logisticregressionmodel,2022-04-30,0.6181001663208,0.043364092701011235,0.07015706363441554,5.0,6.0,0.008505913946363661,0.009996493657430012,0.018502407603793677
logisticregressionmodel,2022-05-01,0.9130954742431601,0.06396807856029935,0.07005628695435213,5.0,6.0,0.012565321392483182,0.014728307723999023,0.027293629116482202
logisticregressionmodel,2022-05-02,0.8159160614013601,0.05731562811136247,0.07024696635205425,5.0,6.0,0.011226534843444824,0.013228654861450197,0.024455189704895026
logisticregressionmodel,2022-05-03,0.95059871673583,0.06673792802625232,0.0702062046279808,5.0,6.0,0.013087524308098689,0.015387932459513346,0.028475456767612053
logisticregressionmodel,2022-05-04,0.88288784027099,0.062071014947361426,0.07030453033344436,5.0,6.0,0.012154049343532989,0.014330148696899414,0.0264841980404324
logisticregressionmodel,2022-05-05,0.8085012435912999,0.05661218413379458,0.07002114663711219,5.0,6.0,0.011090106434292264,0.013064940770467123,0.02415504720475939
logisticregressionmodel,2022-05-06,0.9540796279907201,0.06714475209183166,0.07037646557157655,5.0,6.0,0.013137525982326932,0.015511512756347658,0.0286490387386746
logisticregressionmodel,2022-05-07,0.9448289871215799,0.0664602446026272,0.07034103050235378,5.0,6.0,0.013008382585313586,0.015348593393961588,0.02835697597927517
logisticregressionmodel,2022-05-08,0.63867568969726,0.044795039309395684,0.07013737963101224,5.0,6.0,0.008783075544569226,0.010329882303873697,0.019112957848442923
logisticregressionmodel,2022-05-09,0.90880393981933,0.0638926430410809,0.07030409997318271,5.0,6.0,0.012509690390692819,0.014751752217610681,0.027261442608303498
logisticregressionmodel,2022-05-10,2.93271541595459,0.2070427163905568,0.07059761586964793,5.0,6.0,0.040391749805874295,0.04794836044311526,0.08834011024898954
logisticregressionmodel,2022-05-11,0.8152246475219701,0.0572915694581137,0.07027703300220645,5.0,6.0,0.01121825642055935,0.013226668039957682,0.02444492446051704
logisticregressionmodel,2022-05-12,0.82950592041015,0.0581967956887351,0.07015838495758925,5.0,6.0,0.011410978105333118,0.013420184453328453,0.024831162558661572
logisticregressionmodel,2022-05-13,0.7267951965332,0.05063927422629464,0.06967475083468196,5.0,6.0,0.009934769736395942,0.011671781539916992,0.021606551276312936
logisticregressionmodel,2022-05-14,0.63087940216064,0.04428421977493497,0.07019442959029851,5.0,6.0,0.008688701523674859,0.010206302007039389,0.018895003530714254
logisticregressionmodel,2022-05-15,0.87239742279052,0.06135825794272954,0.07033291976776318,5.0,6.0,0.012009673648410372,0.014170408248901367,0.02618008189731174
logisticregressionmodel,2022-05-16,0.8481979370117101,0.059666546576552904,0.07034507391843442,5.0,6.0,0.011674894226921933,0.013783375422159832,0.025458269649081763
logisticregressionmodel,2022-05-17,0.71692466735839,0.050363453408082307,0.07024929633632634,5.0,6.0,0.009865562121073404,0.011623303095499674,0.021488865216573082
logisticregressionmodel,2022-05-18,0.74682235717773,0.05246307535966236,0.07024839957646958,5.0,6.0,0.010277827580769856,0.012106895446777344,0.022384723027547203
logisticregressionmodel,2022-05-19,0.72920322418212,0.050905782017442905,0.06981014390678077,5.0,6.0,0.009992056422763402,0.011728207270304363,0.021720263693067763
logisticregressionmodel,2022-05-20,0.86410045623779,0.06078674851523506,0.07034685385990247,5.0,6.0,0.011895762549506297,0.014040470123291017,0.02593623267279732
logisticregressionmodel,2022-05-21,0.69739818572998,0.04894523460335203,0.07018262393688347,5.0,6.0,0.009597010082668733,0.011286735534667969,0.020883745617336698
logisticregressionmodel,2022-05-22,0.83720684051513,0.058338353700108,0.06968212737513252,5.0,6.0,0.011424885855780713,0.013466676076253256,0.024891561932033967
logisticregressionmodel,2022-05-23,0.8156061172485299,0.05731205811765456,0.07026928428516215,5.0,6.0,0.01122223006354438,0.013231436411539711,0.02445366647508409
logisticregressionmodel,2022-05-24,0.89669227600097,0.06304531279537412,0.07030874970457031,5.0,6.0,0.012348426712883843,0.014551480611165365,0.02689990732404921
logisticregressionmodel,2022-05-25,0.83248615264892,0.0583783997164832,0.07012537029081667,5.0,6.0,0.011438793606228301,0.013469854990641275,0.024908648596869577
logisticregressionmodel,2022-05-26,0.9667158126830999,0.0680246779322624,0.07036677898488176,5.0,6.0,0.013312697410583496,0.015711784362792972,0.029024481773376465
logisticregressionmodel,2022-05-27,0.89001655578613,0.0625784197052319,0.0703115231940352,5.0,6.0,0.012255708376566572,0.014444986979166666,0.026700695355733235
logisticregressionmodel,2022-05-28,0.93350410461425,0.0656040669812096,0.07027721319802717,5.0,6.0,0.01285009913974338,0.015141566594441732,0.027991665734185132
logisticregressionmodel,2022-05-29,0.8260965347289999,0.05801534687810475,0.07022828984161801,5.0,6.0,0.01136693689558241,0.013386805852254232,0.02475374274783665
logisticregressionmodel,2022-05-30,1.0498046875,0.07250129482481213,0.06906169851219317,5.0,6.0,0.0142110718621148,0.016723473866780598,0.0309345457288954
logisticregressionmodel,2022-05-31,0.8332014083862299,0.05853827334774866,0.07025705040648857,5.0,6.0,0.01146528455946181,0.013511578241984049,0.024976862801445853
logisticregressionmodel,2022-06-01,1.1312007904052699,0.07919782693518533,0.07001217432566614,5.0,6.0,0.015547209315829808,0.018244584401448567,0.03379179371727837
logisticregressionmodel,2022-06-02,0.91719627380371,0.06455945577886371,0.07038783041619734,5.0,6.0,0.012630886501736112,0.014915068944295253,0.02754595544603136
logisticregressionmodel,2022-06-03,0.81279277801513,0.05713045408990641,0.07028907691505419,5.0,6.0,0.011184480455186632,0.013191699981689453,0.02437618043687609
logisticregressionmodel,2022-06-04,0.9443044662475499,0.066293851852417,0.07020389527103797,5.0,6.0,0.012973944346110029,0.015312035878499351,0.02828598022460938
logisticregressionmodel,2022-06-05,0.87249279022216,0.06138526572121515,0.07035618678933069,5.0,6.0,0.0120136472913954,0.014177958170572916,0.026191605461968314
logisticregressionmodel,2022-06-06,0.89211463928222,0.06271175120936501,0.07029561947309972,5.0,6.0,0.012289153205023872,0.01446843147277832,0.0267575846778022
logisticregressionmodel,2022-06-07,0.8509874343871999,0.059853117552068506,0.07033372660216601,5.0,6.0,0.011717942025926376,0.013819932937622072,0.025537874963548455
logisticregressionmodel,2022-06-08,0.8815765380859301,0.0614405230151282,0.06969391806697438,5.0,6.0,0.012038813696967233,0.014176368713378906,0.026215182410346136
logisticregressionmodel,2022-06-09,0.86598396301269,0.06088220704264112,0.07030408141836292,5.0,6.0,0.011920597818162708,0.014056364695231121,0.025976962513393827
logisticregressionmodel,2022-06-10,0.92329978942871,0.06479476492934759,0.07017738514750356,5.0,6.0,0.012683206134372288,0.014963150024414064,0.027646356158786363
logisticregressionmodel,2022-06-11,1.2120723724365199,0.0847991470628314,0.06996211529214806,5.0,6.0,0.016595257653130427,0.019586483637491863,0.036181741290622293
logisticregressionmodel,2022-06-12,0.8424043655395499,0.058914053989781216,0.06993559910156388,5.0,6.0,0.011531843079460993,0.013605356216430664,0.025137199295891657
logisticregressionmodel,2022-06-13,0.8362054824829099,0.0586115358273188,0.0700922644674441,5.0,6.0,0.011509656906127933,0.013498465220133465,0.02500812212626139
logisticregressionmodel,2022-06-14,0.97517967224121,0.0685209070576562,0.07026490503045221,5.0,6.0,0.013426277372572158,0.015809933344523113,0.02923621071709529
logisticregressionmodel,2022-06-15,0.8647203445434499,0.0607969928450054,0.07030827160323631,5.0,6.0,0.011901723013983831,0.014038880666097004,0.025940603680080842
logisticregressionmodel,2022-06-16,3.0074119567871,0.21325357413954205,0.07090933241063722,5.0,6.0,0.04158185587988959,0.04940827687581381,0.0909901327557034
logisticregressionmodel,2022-06-17,0.81868171691894,0.05721240872806972,0.06988357935167389,5.0,6.0,0.011204348670111764,0.013206799825032553,0.024411148495144322
logisticregressionmodel,2022-06-18,0.6098985671997,0.04279273849063449,0.07016369736219157,5.0,6.0,0.008391671710544162,0.009866952896118164,0.018258624606662326
logisticregressionmodel,2022-06-19,0.85952281951904,0.0600578489303589,0.06987347812820727,5.0,6.0,0.01175999641418457,0.013865232467651369,0.025625228881835944
logisticregressionmodel,2022-06-20,1.08749866485595,0.0754921734664175,0.06941817576982197,5.0,6.0,0.014915400081210667,0.017295281092325848,0.032210681173536516
logisticregressionmodel,2022-06-21,1.12080574035644,0.07785364669561384,0.06946221266751755,5.0,6.0,0.01522203286488851,0.01799623171488444,0.033218264579772956
logisticregressionmodel,2022-06-22,1.0715961456298801,0.0753484424153963,0.07031421559575197,5.0,6.0,0.014751156171162925,0.01739819844563802,0.032149354616800956
logisticregressionmodel,2022-06-23,0.82898139953613,0.05797033391396206,0.06992959546064619,5.0,6.0,0.011349717775980633,0.01338481903076172,0.024734536806742362
logisticregressionmodel,2022-06-24,2.9170036315917898,0.02106336624308445,0.0072208913334777915,5.0,6.0,0.04040002822875978,0.04820505777994793,0.0886050860087077
logisticregressionmodel,2022-06-25,0.83210468292236,0.05838398753272163,0.07016423381692344,5.0,6.0,0.01145270135667589,0.0134583314259847,0.024911032782660592
logisticregressionmodel,2022-06-26,0.8545160293579099,0.060112330138683306,0.07034663841689687,5.0,6.0,0.011766950289408369,0.013881524403889975,0.02564847469329834
