project_name,date,duration,emissions,emissions_rate,cpu_power,ram_power,cpu_energy,ram_energy,energy_consumed
xgboostmodel,2022-02-06,5.7262897491455,0.4089957082735167,0.0714242076790732,5.0,6.0,0.07943875259823269,0.09506980578104657,0.17450855837927925
xgboostmodel,2022-02-07,15.62731266021728,1.1180340211987496,0.07154358817206927,5.0,6.0,0.2169360717137655,0.2601019541422526,0.47703802585601807
xgboostmodel,2022-02-08,6.92548751831054,0.4948467617432277,0.07145298586343338,5.0,6.0,0.09607076644897464,0.1150683561960857,0.21113912264506027
xgboostmodel,2022-02-09,6.3570022583007795,0.45413967566357727,0.07143928178892424,5.0,6.0,0.08818076716528997,0.10558962821960449,0.1937703953848945
xgboostmodel,2022-02-10,7.4502229690551705,0.5324186172617807,0.07146344739925298,5.0,6.0,0.10335975223117405,0.12381037076314293,0.22717012299431696
xgboostmodel,2022-02-11,7.53562450408935,0.5384515961938435,0.07145414370124763,5.0,6.0,0.1045558187696669,0.12518843015034992,0.22974424892001682
xgboostmodel,2022-02-12,5.56578636169433,0.3974061117437152,0.07140161082696264,5.0,6.0,0.07718867725796169,0.09237488110860188,0.1695635583665636
xgboostmodel,2022-02-13,6.49499893188476,0.4638028725451894,0.0714092299951464,5.0,6.0,0.09005831347571479,0.10783513387044273,0.1978934473461575
xgboostmodel,2022-02-14,6.69288635253906,0.478090763449669,0.07143267317968084,5.0,6.0,0.09283622105916345,0.11115352312723797,0.2039897441864014
xgboostmodel,2022-02-15,8.78069400787353,0.6274128902686968,0.07145367891263535,5.0,6.0,0.12180838319990371,0.14589349428812667,0.26770187748803037
xgboostmodel,2022-02-16,11.53538227081298,0.8248228323327172,0.07150372765883083,5.0,6.0,0.1600888040330675,0.19184311230977372,0.3519319163428413
xgboostmodel,2022-02-17,8.69910717010498,0.6218106388383442,0.07147982277712764,5.0,6.0,0.1207166247897678,0.14459490776062014,0.2653115325503879
xgboostmodel,2022-02-18,6.77287578582763,0.48368478837278156,0.07141497993878769,5.0,6.0,0.09393162197536893,0.11244495709737146,0.20637657907274037
xgboostmodel,2022-02-19,5.13899326324462,0.36698060754272677,0.07141099214265649,5.0,6.0,0.07127357853783504,0.0853081544240316,0.15658173296186662
xgboostmodel,2022-02-20,5.12812137603759,0.36616664897733275,0.0714036626918263,5.0,6.0,0.07111264599694149,0.08512179056803386,0.15623443656497532
xgboostmodel,2022-02-21,7.17289447784423,0.5125949078533385,0.07146276993710846,5.0,6.0,0.09951525264316134,0.1191965738932293,0.2187118265363905
xgboostmodel,2022-02-22,8.575797080993649,0.6128229468531081,0.0714595904107029,5.0,6.0,0.1189735200670031,0.14250318209330243,0.2614767021603055
xgboostmodel,2022-02-23,6.56781196594238,0.46892519264751026,0.07139747530519117,5.0,6.0,0.09104741944207088,0.10903159777323407,0.20007901721530494
xgboostmodel,2022-02-24,10.50069332122802,0.7508988174067605,0.07150945127487496,5.0,6.0,0.14573203192816842,0.17465829849243164,0.3203903304206001
xgboostmodel,2022-02-25,8.25519561767578,0.5900448348257278,0.07147557273656134,5.0,6.0,0.11453760994805233,0.1372202237447103,0.25175783369276256
xgboostmodel,2022-02-26,5.42750358581543,0.38751971264680235,0.07139925502022147,5.0,6.0,0.07526675860087079,0.09007851282755533,0.16534527142842612
xgboostmodel,2022-02-27,5.86099624633789,0.4186295691198775,0.07142634997957019,5.0,6.0,0.08128748999701607,0.0973316033681234,0.17861909336513945
xgboostmodel,2022-02-28,8.27820301055908,0.5908805237876046,0.07137787307630894,5.0,6.0,0.1146958933936225,0.13741850852966309,0.2521144019232856
xgboostmodel,2022-03-01,4.77478504180908,0.340967149913311,0.07140994765790012,5.0,6.0,0.06621778011322021,0.07926464080810547,0.1454824209213257
xgboostmodel,2022-03-02,12.756180763244629,0.9124104549156297,0.07152693050137926,5.0,6.0,0.177065200275845,0.2122382322947185,0.3893034325705634
xgboostmodel,2022-03-03,4.35662269592285,0.3109394671850735,0.07137167684409909,5.0,6.0,0.060401691330803774,0.07226864496866864,0.1326703362994724
xgboostmodel,2022-03-04,10.70380210876464,0.7654342796140248,0.07151050363564368,5.0,6.0,0.14855398072136772,0.17803827921549478,0.32659225993686253
xgboostmodel,2022-03-05,6.37929439544677,0.45505312840143847,0.07133283090465815,5.0,6.0,0.08834997812906902,0.10581016540527344,0.19416014353434244
xgboostmodel,2022-03-06,5.8506965637207,0.4177538341416254,0.07140240988262059,5.0,6.0,0.0811192724439833,0.09712616602579753,0.17824543846978083
xgboostmodel,2022-03-07,6.09641075134277,0.4355210719572174,0.07143893181103178,5.0,6.0,0.0845627652274238,0.10126352310180665,0.1858262883292305
xgboostmodel,2022-03-08,8.071589469909659,0.5767691147459878,0.0714566959699999,5.0,6.0,0.11195672882927789,0.13413667678833008,0.246093405617608
xgboostmodel,2022-03-09,5.96280097961425,0.42595271273454044,0.07143500415170588,5.0,6.0,0.08271535237630209,0.09902834892272949,0.1817437012990316
xgboostmodel,2022-03-10,9.13479328155517,0.6530473076966073,0.07149010246517891,5.0,6.0,0.1267628537284004,0.15187660853068033,0.27863946225908065
xgboostmodel,2022-03-11,14.1446828842163,1.0118366422851879,0.07153477038458536,5.0,6.0,0.196334719657898,0.2353914578755697,0.4317261775334676
xgboostmodel,2022-03-12,8.30450057983398,0.5935913907488187,0.07147827675396289,5.0,6.0,0.11523465315500897,0.13803641001383465,0.2532710631688436
xgboostmodel,2022-03-13,5.96261024475097,0.42572283618317713,0.0713987362427304,5.0,6.0,0.08269713984595405,0.09894847869873048,0.1816456185446845
xgboostmodel,2022-03-14,9.21578407287597,0.6585323702030713,0.0714570095171037,5.0,6.0,0.12781653139326307,0.15316327412923178,0.2809798055224949
xgboostmodel,2022-03-15,8.12480449676513,0.5802304564714432,0.07141469763395046,5.0,6.0,0.11268059412638345,0.13488968213399252,0.247570276260376
xgboostmodel,2022-03-16,4.53169345855712,0.323050903664695,0.07128701590675399,5.0,6.0,0.06278620825873482,0.07505178451538086,0.13783799277411568
xgboostmodel,2022-03-17,6.693077087402339,0.47819475891855046,0.0714461753053173,5.0,6.0,0.09284284379747179,0.11119127273559573,0.20403411653306763
xgboostmodel,2022-03-18,5.25918006896972,0.37501293816831377,0.07130635065739037,5.0,6.0,0.07287727461920844,0.08713165918986006,0.16000893380906847
xgboostmodel,2022-03-19,6.23388290405273,0.44510262463490174,0.07140054304605792,5.0,6.0,0.0864177942276001,0.1034967104593913,0.1899145046869914
xgboostmodel,2022-03-20,5.570578575134269,0.39736171964804334,0.0713322169840258,5.0,6.0,0.07723172505696616,0.09231289227803549,0.16954461733500162
xgboostmodel,2022-03-21,6.85269832611084,0.4896625100109313,0.07145543065060518,5.0,6.0,0.09506675932142471,0.1138603687286377,0.20892712805006242
xgboostmodel,2022-03-22,5.10659217834472,0.3645635665853819,0.07139077370058425,5.0,6.0,0.07082521915435791,0.08472522099812826,0.15555044015248617
xgboostmodel,2022-03-23,7.86540508270263,0.5621748252511025,0.07147436391895703,5.0,6.0,0.10913312435150148,0.1307332515716553,0.23986637592315682
xgboostmodel,2022-03-24,10.903120040893551,0.7797009057733749,0.0715117235111607,5.0,6.0,0.15131566259596085,0.18136382102966309,0.332679483625624
xgboostmodel,2022-03-25,5.12158870697021,0.36570984499984327,0.0714055473650454,5.0,6.0,0.07102621926201715,0.08501331011454268,0.1560395293765598
xgboostmodel,2022-03-26,5.77192306518554,0.4122127382556598,0.0714168802321707,5.0,6.0,0.08004605770111083,0.09583512941996257,0.1758811871210734
xgboostmodel,2022-03-27,7.419323921203611,0.5302936949200102,0.0714746654212642,5.0,6.0,0.10294185744391549,0.12332161267598472,0.2262634701199002
xgboostmodel,2022-03-28,4.5040130615234295,0.3214226760996713,0.07136361988944884,5.0,6.0,0.062443150414360896,0.07470011711120607,0.13714326752556696
xgboostmodel,2022-03-29,5.11651039123535,0.3653050387567945,0.07139730222820748,5.0,6.0,0.07095005777147081,0.08491675059000654,0.15586680836147737
xgboostmodel,2022-03-30,6.285595893859861,0.4490275998910269,0.07143755460475328,5.0,6.0,0.0871876875559489,0.10440150896708178,0.19158919652303064
xgboostmodel,2022-03-31,5.396294593811031,0.38536281557877866,0.07141248663865538,5.0,6.0,0.07484157880147299,0.0895833969116211,0.16442497571309408
xgboostmodel,2022-04-01,8.82318019866943,0.6304691153168681,0.0714559944510648,5.0,6.0,0.12241105238596599,0.14659484227498373,0.26900589466094976
xgboostmodel,2022-04-02,10.820412635803219,0.7737751818696659,0.07151069075770297,5.0,6.0,0.1501808563868205,0.17997026443481448,0.33015112082163495
xgboostmodel,2022-04-03,12.33291625976562,0.8821362874044313,0.0715269826555358,5.0,6.0,0.17118089728885227,0.20520528157552084,0.3763861788643731
xgboostmodel,2022-04-04,7.99598693847656,0.5708516173495188,0.07139226486258876,5.0,6.0,0.1108719242943658,0.13269662857055664,0.2435685528649225
xgboostmodel,2022-04-05,5.2374124526977495,0.3739894364939796,0.07140729126676672,5.0,6.0,0.07262892193264431,0.0869433085123698,0.1595722304450141
xgboostmodel,2022-04-06,6.32128715515136,0.4515796797407998,0.0714379316517518,5.0,6.0,0.0876817438337538,0.1049963633219401,0.1926781071556939
xgboostmodel,2022-04-07,7.08730220794677,0.5064644525713391,0.07146082355617005,5.0,6.0,0.0983224974738227,0.11777361234029134,0.21609610981411403
xgboostmodel,2022-04-08,13.76640796661377,0.9841736923456194,0.07149095789783604,5.0,6.0,0.1910209655761719,0.22890210151672363,0.4199230670928955
xgboostmodel,2022-04-09,6.55410289764404,0.46826753771967367,0.0714464733057515,5.0,6.0,0.0909166203604804,0.10888179143269859,0.199798411793179
xgboostmodel,2022-04-10,9.99939441680908,0.7149595355325278,0.07150028349023553,5.0,6.0,0.13876093758477104,0.16629497210184738,0.3050559096866184
xgboostmodel,2022-04-11,7.35549926757812,0.5256655861205525,0.07146565678248425,5.0,6.0,0.10204878118303089,0.12223998705546062,0.2242887682384915
xgboostmodel,2022-04-12,5.48539161682128,0.39175993386904406,0.07141877211969484,5.0,6.0,0.0760793685913086,0.09107510248819989,0.1671544710795085
xgboostmodel,2022-04-13,30.53867816925049,2.185710332022773,0.07157187092084337,5.0,6.0,0.42400823699103457,0.5085813999176025,0.9325896369086372
xgboostmodel,2022-04-14,7.15508460998535,0.5114056342972649,0.07147443561793353,5.0,6.0,0.0992748472425673,0.11892954508463541,0.21820439232720268
xgboostmodel,2022-04-15,7.42111206054687,0.5302884175380072,0.071456732254078,5.0,6.0,0.10293920834859213,0.1233220100402832,0.22626121838887533
xgboostmodel,2022-04-16,8.85670185089111,0.6331655470861332,0.0714899922957695,5.0,6.0,0.1228931877348158,0.14726320902506512,0.2701563967598809
xgboostmodel,2022-04-17,9.23819541931152,0.6605736305183836,0.07150461757255326,5.0,6.0,0.12820429272121853,0.15364646911621094,0.2818507618374295
xgboostmodel,2022-04-18,12.54317760467529,0.8970563776294393,0.0715174739529379,5.0,6.0,0.17409026622772217,0.208661953608195,0.3827522198359172
xgboostmodel,2022-04-19,5.77497482299804,0.41252953639295376,0.07143399738300354,5.0,6.0,0.0801013575659858,0.0959149996439616,0.17601635720994738
xgboostmodel,2022-04-20,9.169602394104,0.6555894536508454,0.0714959521115534,5.0,6.0,0.12724432680341935,0.1524798075358073,0.27972413433922655
xgboostmodel,2022-04-21,6.88140392303466,0.49155910797251606,0.07143296825333582,5.0,6.0,0.09545120928022596,0.11428515116373701,0.20973636044396296
xgboostmodel,2022-04-22,7.07969665527343,0.5054665617214311,0.07139664117457989,5.0,6.0,0.09817050562964545,0.11749982833862309,0.21567033396826849
xgboostmodel,2022-04-23,6.8800687789916894,0.49146799552440645,0.07143358755730829,5.0,6.0,0.09543299674987797,0.11426448822021484,0.2096974849700928
xgboostmodel,2022-04-24,6.34372234344482,0.4523684931331211,0.07130962999989561,5.0,6.0,0.08783075544569227,0.10518391927083333,0.19301467471652559
xgboostmodel,2022-04-25,9.42997932434082,0.6742085230085586,0.07149628857279468,5.0,6.0,0.1308553748660618,0.1568130652109782,0.28766844007704
xgboostmodel,2022-04-26,8.79919528961181,0.6290169039633541,0.07148573059924707,5.0,6.0,0.12208984957800971,0.1462964216868083,0.26838627126481795
xgboostmodel,2022-04-27,6.464123725891111,0.46161586335632543,0.07141197831770917,5.0,6.0,0.08965167734358047,0.10730862617492677,0.1969603035185072
xgboostmodel,2022-04-28,9.90948677062988,0.7085796463423306,0.0715051811202217,5.0,6.0,0.1375221543841892,0.1648116111755371,0.3023337655597263
xgboostmodel,2022-04-29,5.44142723083496,0.3882257953153717,0.0713463175828964,5.0,6.0,0.07542934682634143,0.09021719296773276,0.16564653979407418
xgboostmodel,2022-04-30,5.59899806976318,0.3999024686482218,0.07142393400845311,5.0,6.0,0.07765856054094103,0.09297013282775882,0.17062869336869985
xgboostmodel,2022-05-01,7.88090229034423,0.5631222705377475,0.0714540353111205,5.0,6.0,0.1093053155475193,0.1309653123219808,0.2402706278695001
xgboostmodel,2022-05-02,5.84299564361572,0.417326676633623,0.07142341053935407,5.0,6.0,0.08105304506089953,0.09701013565063478,0.1780631807115343
xgboostmodel,2022-05-03,8.65767002105712,0.6190145576794943,0.0714989779206104,5.0,6.0,0.1201470692952474,0.14397144317626953,0.26411851247151696
xgboostmodel,2022-05-04,5.35099506378173,0.38214330212275216,0.07141537182668932,5.0,6.0,0.07420976956685386,0.08884151776631673,0.1630512873331706
xgboostmodel,2022-05-05,7.19580650329589,0.5140870100061099,0.07144258392310056,5.0,6.0,0.09980698426564534,0.11954148610432946,0.2193484703699749
xgboostmodel,2022-05-06,14.377498626708979,1.02846846688456,0.07153319875642214,5.0,6.0,0.19957390096452501,0.23924867312113443,0.43882257408565944
xgboostmodel,2022-05-07,6.524777412414549,0.4661988039745225,0.07145052995792567,5.0,6.0,0.09051395787133112,0.10840177536010745,0.19891573323143855
xgboostmodel,2022-05-08,23.34601879119873,1.6697316910028461,0.07152104630500519,5.0,6.0,0.3240307172139486,0.388403336207072,0.7124340534210206
xgboostmodel,2022-05-09,5.88359832763671,0.4202203893595272,0.07142234495948642,5.0,6.0,0.08160306347741021,0.09769479433695477,0.179297857814365
xgboostmodel,2022-05-10,7.627987861633299,0.5450512728227511,0.07145413478752508,5.0,6.0,0.105830364757114,0.12672980626424155,0.2325601710213557
xgboostmodel,2022-05-11,9.518814086914059,0.6805871704618136,0.07149915569812915,5.0,6.0,0.13209482034047446,0.15829523404439289,0.29039005438486737
xgboostmodel,2022-05-12,10.91551780700683,0.7798797158930039,0.07144688229012712,5.0,6.0,0.1514487796359592,0.1813069979349772,0.33275577757093644
xgboostmodel,2022-05-13,8.549904823303219,0.6111816810501948,0.07148403329407674,5.0,6.0,0.1186364226871067,0.14213999112447107,0.26077641381157773
xgboostmodel,2022-05-14,13.775897026062008,0.9848971593313749,0.07149423064560452,5.0,6.0,0.1911583873960707,0.22907336552937826,0.42023175292544895
xgboostmodel,2022-05-15,10.219216346740719,0.7306730956633887,0.07149991456012444,5.0,6.0,0.1418153444925944,0.16994516054789224,0.31176050504048664
xgboostmodel,2022-05-16,10.07540225982666,0.7201062247223325,0.07147170963025365,5.0,6.0,0.1398053434160021,0.1674465338389079,0.30725187725491
xgboostmodel,2022-05-17,6.5840959548950195,0.47035132752524483,0.0714374958608489,5.0,6.0,0.09134279357062448,0.1093447208404541,0.20068751441107854
xgboostmodel,2022-05-18,8.71970653533935,0.6233120540181796,0.07148314584808689,5.0,6.0,0.12099047501881917,0.14496167500813806,0.26595215002695716
xgboostmodel,2022-05-19,6.23769760131835,0.44548228570487775,0.0714177432408271,5.0,6.0,0.08649991618262398,0.10357658068339032,0.1900764968660143
xgboostmodel,2022-05-20,6.94279670715332,0.4960043710072837,0.07144158066679947,5.0,6.0,0.0963111718495687,0.11532187461853029,0.21163304646809897
xgboostmodel,2022-05-21,6.67810440063476,0.47713509165578416,0.0714476838083621,5.0,6.0,0.09264184368981254,0.11094013849894205,0.2035819821887546
xgboostmodel,2022-05-22,5.656218528747551,0.4038695077432527,0.07140274119371418,5.0,6.0,0.07844600412580702,0.09387532869974773,0.17232133282555476
xgboostmodel,2022-05-23,7.3693037033081,0.5266375557117993,0.07146367919066628,5.0,6.0,0.10224017832014297,0.12246330579121908,0.22470348411136204
xgboostmodel,2022-05-24,9.51969623565673,0.6807262449993029,0.07150713931917192,5.0,6.0,0.13211799992455375,0.1583313941955567,0.2904493941201104
xgboostmodel,2022-05-25,6.5310001373291,0.46644063224395116,0.0714194797788973,5.0,6.0,0.09056230386098228,0.10845661163330078,0.19901891549428305
xgboostmodel,2022-05-26,6.28249645233154,0.44884351238939507,0.0714434963545139,5.0,6.0,0.0871472888522678,0.10436336199442549,0.19151065084669328
xgboostmodel,2022-05-27,8.65178108215332,0.6184169717762206,0.07147857370684932,5.0,6.0,0.12004706594679095,0.14381647109985352,0.2638635370466444
xgboostmodel,2022-05-28,9.53428745269775,0.6817179271645019,0.07150171741167799,5.0,6.0,0.13231105274624297,0.15856146812438968,0.29087252087063264
xgboostmodel,2022-05-29,6.62751197814941,0.4733496565885015,0.07142192396620518,5.0,6.0,0.09190009699927437,0.11006673177083337,0.2019668287701077
xgboostmodel,2022-05-30,10.09578704833984,0.7218783385554948,0.0715029284095489,5.0,6.0,0.14010965824127197,0.16789833704630533,0.30800799528757733
xgboostmodel,2022-05-31,9.09912586212158,0.6504856043855352,0.0714888016983497,5.0,6.0,0.12626151243845626,0.15128493309021002,0.2775464455286662
xgboostmodel,2022-06-01,6.02731704711914,0.4304339861406221,0.07141386171917992,5.0,6.0,0.0835958454344008,0.10005990664164226,0.18365575207604307
xgboostmodel,2022-06-02,8.34970474243164,0.5966541349159348,0.0714581117921272,5.0,6.0,0.1158293750551012,0.1387484868367513,0.2545778618918525
xgboostmodel,2022-06-03,12.576103210449219,0.8988356314500173,0.07147171237456082,5.0,6.0,0.17452637354532877,0.20898501078287762,0.38351138432820636
xgboostmodel,2022-06-04,11.41839027404785,0.8165845285918981,0.07151485533366837,5.0,6.0,0.15847749180263945,0.1899393399556478,0.3484168317582873
xgboostmodel,2022-06-05,5.79168796539306,0.4136703822082944,0.0714248393007512,5.0,6.0,0.0803318288591173,0.09617129961649577,0.17650312847561309
xgboostmodel,2022-06-06,6.115889549255369,0.43689971039692566,0.07143682155772738,5.0,6.0,0.08483628431955975,0.10157823562622073,0.18641451994578048
xgboostmodel,2022-06-07,6.536698341369621,0.46693484354681447,0.07143282727178413,5.0,6.0,0.09065833356645372,0.10857144991556805,0.19922978348202172
xgboostmodel,2022-06-08,7.02669620513916,0.5021681979695958,0.07146576190419641,5.0,6.0,0.09748637676239016,0.11677662531534831,0.2142630020777385
xgboostmodel,2022-06-09,5.32870292663574,0.38053804669115293,0.07141288451060346,5.0,6.0,0.07390114996168348,0.08846521377563481,0.16236636373731828
xgboostmodel,2022-06-10,5.14588356018066,0.367471869720353,0.07141084041696653,5.0,6.0,0.07136795255872938,0.08542339007059734,0.1567913426293267
xgboostmodel,2022-06-11,7.637119293212891,0.5453056736787161,0.07140201072455805,5.0,6.0,0.10590155919392905,0.12676715850830078,0.23266871770222988
xgboostmodel,2022-06-12,6.20369911193847,0.4430677282214165,0.07141992547136457,5.0,6.0,0.08605817953745523,0.10298808415730797,0.1890462636947632
xgboostmodel,2022-06-13,5.18939495086669,0.3703953841328622,0.07137544697209859,5.0,6.0,0.0719517469406128,0.08608698844909671,0.1580387353897095
xgboostmodel,2022-06-14,5.30712604522705,0.37908055795563594,0.07142859519919656,5.0,6.0,0.07362100813123915,0.08812348047892252,0.1617444886101617
xgboostmodel,2022-06-15,5.58938980102539,0.3993182314170731,0.0714421870064988,5.0,6.0,0.07753603988223608,0.09284337361653648,0.1703794134987725
xgboostmodel,2022-06-16,6.1254739761352495,0.4374766524235408,0.07141923288351933,5.0,6.0,0.08496244748433432,0.10169823964436848,0.1866606871287028
xgboostmodel,2022-06-17,5.321097373962401,0.37991484996345315,0.07139783831479599,5.0,6.0,0.07379021909501818,0.08831024169921875,0.16210046079423696
xgboostmodel,2022-06-18,5.77092170715332,0.4121518931455083,0.07141872894144921,5.0,6.0,0.08004473315344918,0.09581049283345541,0.1758552259869046
xgboostmodel,2022-06-19,8.11238288879394,0.5798692662384776,0.07147952385722338,5.0,6.0,0.11256105369991726,0.1348551114400228,0.24741616513994005
xgboostmodel,2022-06-20,7.12687969207763,0.5089758655362661,0.07141636838658194,5.0,6.0,0.09885960155063206,0.11830806732177737,0.2171676688724094
xgboostmodel,2022-06-21,7.07876682281494,0.5059199509223303,0.07147006866955201,5.0,6.0,0.09821057319641115,0.11765321095784505,0.21586378415425617
xgboostmodel,2022-06-22,8.20550918579101,0.5864222225149474,0.07146689001706555,5.0,6.0,0.1138319571812949,0.1363801956176758,0.2502121527989706
xgboostmodel,2022-06-23,8.449196815490719,0.6037405724260543,0.07145538038824695,5.0,6.0,0.11720988485548231,0.1403915882110596,0.25760147306654185
xgboostmodel,2022-06-24,8.03530216217041,0.5743688372373582,0.07148067684889846,5.0,6.0,0.11149446169535321,0.13357480367024738,0.24506926536560059
xgboostmodel,2022-06-25,5.593109130859371,0.39947593200869036,0.07142287458770027,5.0,6.0,0.07757511403825548,0.09287158648173018,0.17044670051998564
xgboostmodel,2022-06-26,5.778098106384269,0.4127147104144097,0.071427432143874,5.0,6.0,0.080143411954244,0.09595195452372232,0.1760953664779663
xgboostmodel,2022-06-27,8.42039585113525,0.6017950810723836,0.0714687399157426,5.0,6.0,0.11682642830742733,0.13994495073954263,0.25677137904697
xgboostmodel,2022-06-28,8.97219181060791,0.6412798323498833,0.07147415546686059,5.0,6.0,0.12446509467230903,0.149153470993042,0.27361856566535103
xgboostmodel,2022-06-29,8.01551342010498,0.5729366488920318,0.07147847166657578,5.0,6.0,0.11122789647844104,0.13323028882344565,0.24445818530188665
xgboostmodel,2022-06-30,7.694387435913081,0.5497718910243777,0.07145102785679218,5.0,6.0,0.10675258106655548,0.1278217633565267,0.23457434442308212
xgboostmodel,2022-07-01,5.95428943634033,0.42536009377903405,0.07143759105544456,5.0,6.0,0.0825928317175971,0.09889801343282065,0.18149084515041775
xgboostmodel,2022-07-02,8.73112678527832,0.6236372338798314,0.07142689016168624,5.0,6.0,0.1210974322424995,0.14499346415201825,0.2660908963945177
