,energy_consumed_log_cumsum,energy_consumed_cumsum,energy_consumed_log,emissions_rate_log_cumsum,emissions_rate_cumsum,emissions_rate_log,emissions_log_cumsum,emissions_cumsum,emissions_log,duration_log_cumsum,duration_cumsum,duration_log,timestamp,project_name,duration,emissions,emissions_rate,energy_consumed,date
382,-0.06331940914217636,0.9386436144510905,-5.395830999513583,6.730009919369856,837.155569968683,1.8881364063150468,0.7802921257421679,2.182109622792482,-4.544100122337891,3.5146472954681425,33.604073524474494,-1.8270663426648739,1652054400.0,Project Excecuter DataLoad,0.16088485717773,0.010629733873738183,6.607044354705922,0.004535449875725641,2022-05-09
385,-0.04679769955897595,0.9542804294162326,-4.158127211333825,6.7378413497476775,843.7374345981065,1.8843180835250035,0.7969474113179517,2.2187576260262856,-3.306396334158133,3.5310810206437107,34.160876274108276,-0.5855442316950614,1652140800.0,Project Excecuter DataLoad,0.5568027496337801,0.03664800323380365,6.581864629423464,0.015636814965142146,2022-05-10
388,-0.03959909673625812,0.9611746999952527,-4.977064563177801,6.745602747398815,850.3114952894118,1.883131707220303,0.8042035217539133,2.2349157279823353,-4.125333686002109,3.5382502080508367,34.406661987304076,-1.4032952072343239,1652227200.0,Project Excecuter DataLoad,0.2457857131958,0.0161581019560496,6.574060691305332,0.006894270579020183,2022-05-11
391,-0.0339852017293061,0.966585808330112,-5.219301339294977,6.752951713684825,856.5834236685338,1.836083863837812,0.8098619758892978,2.247597742586745,-4.367570462119285,3.544109856885104,34.608864784240104,-1.5984841399690308,1652313600.0,Project Excecuter DataLoad,0.20220279693603,0.012682014604409535,6.2719283791219596,0.005411108334859213,2022-05-12
394,-0.026724994462004804,0.9736289580663045,-4.955699803159117,6.760525248084661,863.0954159664186,1.8736454459422904,0.8171794369306971,2.264104772623459,-4.103968925983425,3.551407490988007,34.862351417540886,-1.3724441859376293,1652400000.0,Project Excecuter DataLoad,0.25348663330078,0.01650703003671434,6.511992297884793,0.007043149736192492,2022-05-13
397,-0.01858809795422356,0.9815835952758788,-4.8340002235655435,6.768107871231767,869.6648184209819,1.8824228777610656,0.8253800048444891,2.2827480558515387,-3.9822693463898515,3.5595148270874675,35.14614105224547,-1.2595220381628602,1652486400.0,Project Excecuter DataLoad,0.28378963470458,0.01864328322807948,6.569402454563276,0.007954637209574381,2022-05-14
400,-0.01032996528312999,0.9897232055664061,-4.811012975970365,6.775525904683885,876.1400080301103,1.8679778904199331,0.8337022259498539,2.3018248604894476,-3.9592820987946737,3.5678624260303793,35.44075489044127,-1.2220898032265177,1652572800.0,Project Excecuter DataLoad,0.2946138381958,0.019076804637908926,6.47518960912843,0.008139610290527344,2022-05-15
403,-0.003940760469611675,0.9960669941372341,-5.060279122628052,6.783069357688935,882.7741196022143,1.892224758608341,0.8401406504548603,2.316692797762897,-4.208548245452361,3.5741661245636975,35.66486835479673,-1.4956028180726493,1652659200.0,Project Excecuter DataLoad,0.22411346435545998,0.014867937273449369,6.63411157210402,0.006343788570827908,2022-05-16
406,0.0007956438178245128,1.0007959604263306,-5.354048643893828,6.790511063295958,889.3679690308984,1.886137309794347,0.8449133379811526,2.327776076054652,-4.502317766718136,3.578867957533553,35.83295345306333,-1.7832848905244003,1652745600.0,Project Excecuter DataLoad,0.1680850982666,0.011083278291755256,6.593849428684005,0.004728966289096409,2022-05-17
409,0.008669398180593986,1.008707086245219,-4.8394851787730095,6.797744426559334,895.8244133784839,1.8650787556725072,0.8528470273709362,2.3463173816363807,-3.987754301597318,3.586850289771435,36.120128631591164,-1.2476628712817408,1652832000.0,Project Excecuter DataLoad,0.28717517852783,0.018541305581728614,6.456444347585444,0.007911125818888346,2022-05-18
