,energy_consumed_log_cumsum,energy_consumed_cumsum,energy_consumed_log,emissions_rate_log_cumsum,emissions_rate_cumsum,emissions_rate_log,emissions_log_cumsum,emissions_cumsum,emissions_log,duration_log_cumsum,duration_cumsum,duration_log,timestamp,project_name,duration,emissions,emissions_rate,energy_consumed,date
314,1.0775178277956283,2.9373794131808806,-3.594142837856747,6.604510046627371,738.4179901823077,1.9403670210517303,1.9292487049713198,6.884336130672029,-2.7424119606810557,4.586483954942966,98.14872741699173,-0.0776087957446984,1650067200.0,LogisticRegression model,0.92532634735107,0.0644147934251361,6.961305447481959,0.027484231524997287,2022-04-16
317,1.0877723675728865,2.967655857404073,-3.497385287189691,6.6139820623302725,745.4455269077949,1.9498362497524886,1.9395032447485783,6.955295032997924,-2.6456544100139996,4.596719115489821,99.15845394134475,0.00967952622159662,1650153600.0,LogisticRegression model,1.00972652435302,0.07095890232589509,7.027536725487267,0.030276444223192006,2022-04-17
320,1.0985977582746953,2.999956409136454,-3.4326709674015436,6.6233001999770975,752.4241543464932,1.9428522554174013,1.950328635450387,7.030997836093106,-2.580940090225853,4.607599578965816,100.24323463439893,0.08137784034482967,1650240000.0,LogisticRegression model,1.0847806930541901,0.0757028030951817,6.978627438698287,0.03230055173238119,2022-04-18
323,1.108103927260918,3.028610481156243,-3.552459716085311,6.632599856726637,759.4540779860282,1.9501758436775232,1.9598348044366098,7.098154384685885,-2.7007288389096202,4.617084233004249,101.19853019714307,-0.0457344965990513,1650326400.0,LogisticRegression model,0.95529556274414,0.0671565485927793,7.029923639535016,0.02865407201978896,2022-04-19
326,1.1180217842872877,3.0587972535027395,-3.500351452323744,6.641823663945485,766.4915422048301,1.951247909090806,1.9697526614629792,7.168903123034369,-2.6486205751480525,4.626969308938086,102.2038459777827,0.00530170174922487,1650412800.0,LogisticRegression model,1.00531578063964,0.07074873834848404,7.0374642188018806,0.030186772346496586,2022-04-20
329,1.1281416054438942,3.0899088912540007,-3.470173325573263,6.6509032486359185,773.4826572591589,1.9446400648867408,1.979872482619586,7.241819468432,-2.6184424483975715,4.637122547534261,103.2468318939204,0.04208767270377476,1650499200.0,LogisticRegression model,1.04298591613769,0.0729163453976313,6.991115054328779,0.031111637751261394,2022-04-21
332,1.1342997019444792,3.1089955568313594,-3.958765325051952,6.65992412911415,780.4917182822744,1.9472037438742753,1.986030579120171,7.286552886545656,-3.1070344478762606,4.643285043565325,103.88505458831737,-0.4490680057624485,1650585600.0,LogisticRegression model,0.63822269439697,0.04473341811365552,7.009061023115462,0.01908666557735867,2022-04-22
335,1.1580349244290198,3.183670971128675,-2.594604366889785,6.668885834025488,787.5176900676772,1.9496135380944453,2.0097658016047113,7.461569655034275,-1.742873489714094,4.666980475472336,106.3760519027705,0.9126831581795506,1650672000.0,LogisticRegression model,2.49099731445312,0.175016768488619,7.0259717854028425,0.07467541429731582,2022-04-23
338,1.167014552471566,3.2123878929350105,-3.550268719991385,6.677771125693771,794.546193347978,1.9499737785037767,2.018745429647258,7.528873504671783,-2.698537842815693,4.675942079392881,107.33363628387401,-0.04334143533138431,1650758400.0,LogisticRegression model,0.9575843811035101,0.0673038496375084,7.02850328030077,0.028716921806335453,2022-04-24
341,1.1759240923886796,3.2411366701126094,-3.5491600455964165,6.686458679614259,801.4789268901012,1.9362541859494882,2.027654969564371,7.596252013742921,-2.697429168420725,4.684956175602123,108.30552577972361,-0.028513168382130808,1650844800.0,LogisticRegression model,0.9718894958496,0.06737850907113817,6.932733542123227,0.028748777177598744,2022-04-25
344,1.1837712112497265,3.2666703065236407,-3.6677586210904236,6.6951779089257855,808.4977603842242,1.9485970353017892,2.0355020884254182,7.656095197399455,-2.8160277439147317,4.692797605738521,109.1581344604487,-0.15945459322843855,1650931200.0,LogisticRegression model,0.85260868072509,0.059843183656533565,7.0188334941230215,0.025533636411031086,2022-04-26
347,1.1929755804375168,3.296876748402913,-3.499700070087395,6.703840215046515,815.5316362932613,1.9507378923034937,2.0447064576132084,7.726890035231905,-2.6479691929117033,4.701975778851343,110.16461849212594,0.006463100772888904,1651017600.0,LogisticRegression model,1.00648403167724,0.07079483783245084,7.033875909037073,0.03020644187927246,2022-04-27
350,1.1999083402850843,3.3198126157124834,-3.7750533356649987,6.712393856273696,822.5373206607845,1.9467218720223858,2.051639217460776,7.780644827445346,-2.923322458489307,4.70891668887502,110.93192100524848,-0.2648741445236127,1651104000.0,LogisticRegression model,0.76730251312255,0.05375479221343995,7.005684367523227,0.02293586730957032,2022-04-28
353,1.2084055971648515,3.348142107327779,-3.563851910401489,6.720910407951024,829.5724171177758,1.9509114014874653,2.060136474340543,7.847040656944113,-2.7121210332257983,4.717388442055812,111.87570095062202,-0.05786224872517683,1651190400.0,LogisticRegression model,0.9437799453735299,0.0663958294987678,7.035096456991285,0.028329491615295414,2022-04-29
356,1.2158764458464102,3.3732492393917504,-3.6846033272312555,6.729350577870744,836.6037804890315,1.950380623186619,2.0676073230221017,7.905884242362443,-2.832872450055564,4.724840985408943,112.71257400512641,-0.17808288725409682,1651276800.0,LogisticRegression model,0.83687305450439,0.0588435854183303,7.031363371255647,0.025107132063971624,2022-04-30
359,1.2239549314556435,3.400610354211595,-3.5986324407185486,6.73771731438395,843.6327878086012,1.9500454895319186,2.075685808631335,7.970010487165713,-2.746901563542857,4.732902520136789,113.62488269805853,-0.09177686708669372,1651363200.0,LogisticRegression model,0.91230869293212,0.06412624480326971,7.029007319569669,0.027361114819844566,2022-05-01
362,1.2329270937433052,3.431258466508653,-3.485184207499595,6.746012301624594,850.6598152786296,1.9497637814138125,2.0846579709189967,8.041840467956328,-2.633453330323903,4.741858527200779,114.64707851409855,0.021953074250366602,1651449600.0,LogisticRegression model,1.02219581604003,0.0718299807906151,7.0270274700284565,0.030648112297058116,2022-05-02
365,1.2407654861556292,3.4582597017288204,-3.611872665129169,6.754249764031852,857.6960340347966,1.95107091737651,2.0924963633313207,8.105123262941834,-2.7601417879534775,4.749672742743471,115.54646492004338,-0.10604251934190013,1651536000.0,LogisticRegression model,0.89938640594482,0.06328279498550625,7.036218756167032,0.027001235220167372,2022-05-03
368,1.2483948401500646,3.484744893179999,-3.631169515347297,6.762359471610558,864.6799786603082,1.9436138897417696,2.1001257173257564,8.167196606145962,-2.7794386381716056,4.757335457977575,116.43526554107609,-0.11788234192528906,1651622400.0,LogisticRegression model,0.88880062103271,0.06207334320412742,6.983944625511535,0.02648519145117866,2022-05-04
371,1.2548606214877305,3.5073494911193843,-3.789601944751398,6.770440851097313,871.6960974773823,1.948210190085286,2.106591498663422,8.2201750023365,-2.9378710675757063,4.763799629929206,117.19036102294864,-0.28091107167291224,1651708800.0,LogisticRegression model,0.75509548187255,0.05297839619053736,7.016118817074156,0.02260459793938531,2022-05-05
374,1.2798094850301776,3.595954577128092,-2.423566018857171,6.771268880752472,872.4181866107301,-0.3256066943187777,2.1091506200783314,8.241238368579584,-3.860219944447155,4.788386048226201,120.10736465454042,1.0705569358597116,1651795200.0,LogisticRegression model,2.9170036315917898,0.02106336624308445,0.7220891333477791,0.0886050860087077,2022-05-06
377,1.2887101789607867,3.6281039317448927,-3.4373629026274943,6.779296266538756,879.4496081703053,1.9503888986910565,2.1182519315989485,8.31658681099498,-2.5856320254518037,4.797268467808924,121.1789608001703,0.06914926184522999,1651881600.0,LogisticRegression model,1.0715961456298801,0.0753484424153963,7.031421559575197,0.032149354616800956,2022-05-07
380,1.2978243380025112,3.6613221963246656,-3.4046554163851277,6.787163610924479,886.395829437057,1.9381978090911844,2.127569636454757,8.394440457690594,-2.552924539209436,4.806475133783102,122.29976654052675,0.11404783768746601,1651968000.0,LogisticRegression model,1.12080574035644,0.07785364669561384,6.946221266751755,0.033218264579772956,2022-05-08
383,1.3027988383372866,3.679580820931328,-4.003117729397981,6.795048063596761,893.4121991732762,1.9482459526863491,2.1326544345053517,8.437233196181229,-3.1513868522222888,4.8114496555280875,122.90966510772645,-0.49446261892055765,1652054400.0,LogisticRegression model,0.6098985671997,0.04279273849063449,7.016369736219157,0.018258624606662326,2022-05-09
386,1.3272264365943751,3.7705709536870313,-2.397004209600387,6.802953643137823,900.5031324143399,1.9588169596764593,2.1576155933859873,8.650486770320772,-1.5452733324246954,4.835623571760806,125.91707706451355,1.1010798938869337,1652140800.0,LogisticRegression model,3.0074119567871,0.21325357413954205,7.0909332410637225,0.0909901327557034,2022-05-10
389,1.3349503192352672,3.7998071644041267,-3.5323472449369864,6.810726207939463,907.5296229173852,1.9496873639666614,2.165505432979575,8.719007677378428,-2.6806163677612953,4.843338354235736,126.89225673675476,-0.025133545739866082,1652227200.0,LogisticRegression model,0.97517967224121,0.0685209070576562,7.026490503045221,0.02923621071709529,2022-05-11
392,1.3444272648623559,3.835988905694749,-3.3192006716318825,6.818405717236823,914.5258344466,1.945368792436087,2.175184221628995,8.80380682444126,-2.467469794456192,4.852845003095056,128.10432910919127,0.1923315990958107,1652313600.0,LogisticRegression model,1.2120723724365199,0.0847991470628314,6.996211529214807,0.036181741290622293,2022-05-12
395,1.3522192612857773,3.865995672014024,-3.50633237877537,6.826059380156507,921.5521611836954,1.9496640567611272,2.1831407173760127,8.874133682663745,-2.6546015015996782,4.860627840377891,129.10523414611754,0.0009046276272762162,1652400000.0,LogisticRegression model,1.00090503692626,0.0703268582224846,7.026326737095354,0.030006766319274906,2022-05-13
398,1.359669556825437,3.8949060440063468,-3.543554855782319,6.833667856098331,928.5905102324073,1.9513736325420008,2.19074707929209,8.941890921502152,-2.6918239786066276,4.868056780823582,130.06792068481383,-0.038027425160545664,1652486400.0,LogisticRegression model,0.9626865386962801,0.0677572388384077,7.038349048711898,0.028910371992323134,2022-05-14
401,1.3656704797958215,3.918349345525105,-3.7531704744153527,6.841209782208185,935.6203471805292,1.9501635118298313,2.1968728474055728,8.996834987271665,-2.9014395972396607,4.874047841967261,130.84950447082457,-0.24643292308140288,1652572800.0,LogisticRegression model,0.78158378601074,0.054944065769513446,7.0298369481219405,0.023443301518758137,2022-05-15
404,1.3747085320629227,3.9539241128497644,-3.336118675444769,6.848687924565359,942.643275830773,1.9491803176839801,2.206097492942019,9.08021156945047,-2.4843877982690774,4.883079988357809,132.0367097854608,0.1716020700350341,1652659200.0,LogisticRegression model,1.18720531463623,0.0833765821788046,7.022928650243779,0.03557476732465956,2022-05-16
407,1.382031875680323,3.9829863442314988,-3.5383158384563145,6.8560612991655505,949.6194250929173,1.942497082900755,2.2135707719384925,9.14832472113984,-2.686584961280624,4.890447480908259,133.01308155059752,-0.02391185819329513,1652745600.0,LogisticRegression model,0.9763717651367101,0.0681131516893704,6.9761492621443,0.02906223138173421,2022-05-17
410,1.3888442458668295,4.010212553872002,-3.6035751799103743,6.86343602391594,956.648493837008,1.950054228212919,2.2205216137092196,9.212134788674287,-2.7518443027346824,4.897249208663702,133.92088413238463,-0.09672834495951983,1652832000.0,LogisticRegression model,0.9078025817871,0.06381006753444672,7.029068744090768,0.02722620964050293,2022-05-18
413,1.395832318942637,4.038334356413946,-3.571210112317976,6.870751106156831,963.6721141052793,1.9492787928371387,2.22765073333841,9.278043857291843,-2.719479235142284,4.904231833411182,134.85927581787047,-0.06358784199134197,1652918400.0,LogisticRegression model,0.93839168548583,0.06590906861755584,7.023620268271271,0.02812180254194472,2022-05-19
416,1.4051855383819156,4.07628297805786,-3.2715220961185656,6.878009052406758,970.6918380864158,1.9487238983382857,2.237191170567881,9.366984041838684,-2.419791218942874,4.913582983089052,136.126279830932,0.23665506870692976,1653004800.0,LogisticRegression model,1.2670040130615199,0.0889401845468415,7.019723981136498,0.03794862164391412,2022-05-20
419,1.4119126778846465,4.103797144360011,-3.593054268687734,6.8852217755639025,977.7184797334536,1.9497088743304636,2.244051863240695,9.431468993401035,-2.741323391512042,4.920302046713,137.04400062560973,-0.08586207985441871,1653091200.0,LogisticRegression model,0.91772079467773,0.06448495156235166,7.02664164703777,0.02751416630215115,2022-05-21
422,1.419068537280764,4.133268660969203,-3.5243310207405507,6.892386537638716,984.7487550677253,1.9502258706703637,2.2513487850751566,9.500541386877998,-2.672600143564859,4.927445693883431,138.02649974822936,-0.017655828247139814,1653177600.0,LogisticRegression model,0.98249912261962,0.069072393476963,7.030275334271642,0.02947151660919189,2022-05-22
425,1.423982954857465,4.1536312633090535,-3.89405527916848,6.899479063731616,991.7579383331656,1.9472211843357683,2.2563594854244733,9.548265217981905,-3.0423244019927886,4.932366502016775,138.7073755264276,-0.38437540034046813,1653264000.0,LogisticRegression model,0.68087577819824,0.04772383110390769,7.009183265440315,0.02036260233985053,2022-05-23
428,1.4302638470139435,4.179801874690584,-3.6431182007897442,6.906543423182043,998.7888782006157,1.9503203906914919,2.2627627319941777,9.609601279876799,-2.7913873236140523,4.938636116104658,139.57974910736021,-0.13653752831746108,1653350400.0,LogisticRegression model,0.8723735809326101,0.061336061894893656,7.030939867450124,0.026170611381530772,2022-05-24
431,1.4368563429903425,4.207448230849371,-3.5882613441904883,6.913545102275945,1005.8066167153661,1.9484410172406568,2.269482812657925,9.674396044806146,-2.7365304670147967,4.945229188871369,140.50304889678893,-0.07980129826736287,1653436800.0,LogisticRegression model,0.92329978942871,0.06479476492934759,7.017738514750357,0.027646356158786363,2022-05-25
434,1.4430676733929595,4.233663413259717,-3.641416554738625,6.920450362841236,1012.7760085220635,1.941527962241702,2.2758135691660746,9.735836567821273,-2.7896856775629337,4.951484016538627,141.38462543487486,-0.1260434538165519,1653523200.0,LogisticRegression model,0.8815765380859301,0.0614405230151282,6.969391806697438,0.026215182410346136,2022-05-26
