,energy_consumed_log_cumsum,energy_consumed_cumsum,energy_consumed_log,emissions_rate_log_cumsum,emissions_rate_cumsum,emissions_rate_log,emissions_log_cumsum,emissions_cumsum,emissions_log,duration_log_cumsum,duration_cumsum,duration_log,timestamp,project_name,duration,emissions,emissions_rate,energy_consumed,date
228,2.7896765548960745,16.275754637188385,-1.1962236879008743,6.283710619124918,535.7730295861442,1.967184817300468,3.641407432071766,38.145486143178395,-0.3444928107251823,6.280248787285019,533.9214801788329,2.293492557962441,1647388800.0,XGBoost model,9.90948677062988,0.7085796463423306,7.15051811202217,0.3023337655597263,2022-03-16
231,2.8017053721776444,16.472714940706894,-1.624753075531202,6.296951346900527,542.9142274179151,1.9658805258341114,3.6534362493533354,38.607102006534724,-0.7730221983555101,6.292282966028617,540.385603904724,1.8662674617984696,1647475200.0,XGBoost model,6.464123725891111,0.46161586335632543,7.141197831770917,0.1969603035185072,2022-03-17
234,2.817866846169611,16.74110121197171,-1.3153280254729425,6.310032454395151,550.0628004778398,1.9669127647502644,3.6695977233453023,39.23611891049808,-0.4635971482972503,6.308434995423254,549.1847991943358,2.1746602729405757,1647561600.0,XGBoost model,8.79919528961181,0.6290169039633541,7.148573059924706,0.26838627126481795,2022-03-18
237,2.834904246148631,17.02876965204875,-1.2459467117757168,6.322946548432019,557.2124293351193,1.967060447285844,3.686635123324322,39.91032743350664,-0.3942158346000252,6.325460109513918,558.6147785186766,2.2438939041022223,1647648000.0,XGBoost model,9.42997932434082,0.6742085230085586,7.149628857279468,0.28766844007704,2022-03-19
240,2.8461751130719537,17.221784326765277,-1.6449890581670998,6.335662917881082,564.3433923351089,1.964446288418144,3.6979059902476448,40.36269592663976,-0.7932581809914078,6.336752278647317,564.9585008621215,1.8474657165785389,1647734400.0,XGBoost model,6.34372234344482,0.4523684931331211,7.130962999989561,0.19301467471652559,2022-03-20
243,2.8582778709347303,17.43148181173537,-1.5620893346126,6.3482413002729485,571.4867510908397,1.9661830797094326,3.7100087481104214,40.85416392216417,-0.7103584574369082,6.348856730640838,571.8385696411132,1.9286286488417497,1647820800.0,XGBoost model,6.8800687789916894,0.49146799552440645,7.143358755730829,0.2096974849700928,2022-03-21
246,2.870574418842542,17.64715214570364,-1.5340042688042679,6.3606570451610125,578.6264152082977,1.9656657328721352,3.722305296018233,41.3596304838856,-0.6822733916285756,6.361161304044383,578.9182662963866,1.9572310614873794,1647907200.0,XGBoost model,7.07969665527343,0.5054665617214311,7.139664117457989,0.21567033396826849,2022-03-22
249,2.8823893444898117,17.8568885061476,-1.5619039634299614,6.372926729461243,585.7697120336312,1.9661744100250693,3.734120221665503,41.851189591858116,-0.7101730862542696,6.372977871435846,585.7996702194213,1.9288226897087513,1647993600.0,XGBoost model,6.88140392303466,0.49155910797251606,7.143296825333582,0.20973636044396296,2022-03-23
252,2.8979326929879505,18.136612640486828,-1.273951395978183,6.385058314266083,592.9193072447865,1.9670557412788654,3.7496635701636416,42.506779045508964,-0.422220518802491,6.388509761545757,594.9692726135253,2.2158939259067343,1648080000.0,XGBoost model,9.169602394104,0.6555894536508454,7.149595211155341,0.27972413433922655,2022-03-24
255,2.906882695078744,18.29966392782,-1.8136904814503436,6.397031057453858,600.0608444274554,1.9659280448698895,3.7586135722544354,42.88892234763171,-0.9619596042746512,6.397463292268743,600.320267677307,1.6772825368435487,1648166400.0,XGBoost model,5.35099506378173,0.38214330212275216,7.141537182668932,0.1630512873331706,2022-03-25
258,2.9164552880794914,18.475680285029945,-1.7371783495696351,6.408865215789792,607.2042441657558,1.9661888168498123,3.768186165255183,43.301451884024665,-0.8854474723939432,6.407037139562145,606.0952425003051,1.7535338967443348,1648252800.0,XGBoost model,5.77497482299804,0.41252953639295376,7.143399738300354,0.17601635720994738,2022-03-26
261,2.9315953276072353,18.757531046867374,-1.2663775614692776,6.420572458287516,614.3547059230111,1.9671769360549365,3.783326204782927,43.96202551454305,-0.41464668429358575,6.422164296361547,615.3334379196166,2.223346565639569,1648339200.0,XGBoost model,9.23819541931152,0.6605736305183836,7.150461757255326,0.2818507618374295,2022-03-27
264,2.9458951523066434,19.027687443627254,-1.3087542404238812,6.43214187256226,621.503705152588,1.966972379018161,3.797626029482335,44.59519106162919,-0.45702336324818904,6.4364550331250925,624.1901397705077,2.1811744437217406,1648425600.0,XGBoost model,8.85670185089111,0.6331655470861332,7.148999229576949,0.2701563967598809,2022-03-28
267,2.957716164998015,19.25394866201613,-1.4860651135921215,6.443573674218206,628.6493783779958,1.9665070302332002,3.8094470421737063,45.1254794791672,-0.6343342364164296,6.448274097028148,631.6112518310546,2.0043289193384606,1648512000.0,XGBoost model,7.42111206054687,0.5302884175380072,7.1456732254077995,0.22626121838887533,2022-03-29
270,2.9689853964414437,19.47215305434333,-1.522323075963575,6.45487904994233,635.7968219397892,1.9667547489667645,3.820716273617135,45.63688511346446,-0.6705921987878832,6.459538716832413,638.7663364410399,1.9678232382334435,1648598400.0,XGBoost model,7.15508460998535,0.5114056342972649,7.147443561793352,0.21820439232720268,2022-03-30
273,3.0157673586950446,20.40474269125197,-0.06979000671272122,6.466073196068146,642.9540090318735,1.968117039547152,3.8674982358707366,47.82259544548723,0.7819408704629707,6.5062398823992975,669.3050146102904,3.41899401690391,1648684800.0,XGBoost model,30.53867816925049,2.185710332022773,7.157187092084336,0.9325896369086372,2022-03-31
276,3.023925928985703,20.571897162331478,-1.788836917568549,6.477119869308296,650.095886243843,1.9659756566371072,3.8756568061613947,48.21435537935628,-0.9371060403928574,6.5144021333613695,674.7904062271117,1.7020884889581251,1648771200.0,XGBoost model,5.48539161682128,0.39175993386904406,7.141877211969484,0.1671544710795085,2022-04-01
279,3.034769601170575,20.79618593056997,-1.494820913437836,6.488052979210978,657.2424519220914,1.9666319165925454,3.8865004783462664,48.74002096547683,-0.6430900362621444,6.525243572637559,682.1459054946898,1.9954482331334007,1648857600.0,XGBoost model,7.35549926757812,0.5256655861205525,7.146565678248424,0.2242887682384915,2022-04-02
282,3.049331893738598,21.101241840256588,-1.1872602087261035,6.498873059600308,664.3924802711149,1.967116321596455,3.9010627709142893,49.45498050100936,-0.33552933155041137,6.5397959045472245,692.1452999114989,2.3025245328412245,1648944000.0,XGBoost model,9.99939441680908,0.7149595355325278,7.150028349023553,0.3050559096866184,2022-04-03
285,3.0587559096472394,21.301040252049766,-1.6104463617823652,6.509569304980903,671.53712760169,1.9663634512518342,3.910486786822931,49.923248038729035,-0.7587154846066735,6.549220610840912,698.699402809143,1.8800912501295834,1649030400.0,XGBoost model,6.55410289764404,0.46826753771967367,7.144647330575151,0.199798411793179,2022-04-04
288,3.078277845792294,21.720963319142662,-0.8676837580713977,6.520158904979271,678.6862233914736,1.9669858857414728,3.930008722967986,50.907421731074656,-0.015952880895705828,6.568731926115364,712.4658107757567,2.622231419350913,1649116800.0,XGBoost model,13.76640796661377,0.9841736923456194,7.149095789783604,0.4199230670928955,2022-04-05
291,3.0881774180139008,21.937059428956776,-1.5320320174170132,6.530633145578844,685.8323057470906,1.9665642842503148,3.9399082951895927,51.41388618364599,-0.6803011402413214,6.578630342899234,719.5531129837035,1.958304761496454,1649203200.0,XGBoost model,7.08730220794677,0.5064644525713391,7.146082355617005,0.21609610981411403,2022-04-06
294,3.0969222938982965,22.12973753611247,-1.6467343210399406,6.540995509291044,692.9760989122658,1.9662438909119577,3.948653171073988,51.865465863386795,-0.7950034438642487,6.587376997294566,725.8744001388549,1.8439228512118842,1649289600.0,XGBoost model,6.32128715515136,0.4515796797407998,7.14379316517518,0.1926781071556939,2022-04-07
297,3.1041071808598844,22.289309766557484,-1.835258603810689,6.551247218316106,700.1168280389425,1.9658148897199126,3.955838058035576,52.239455299880774,-0.9835277266349971,6.594566406454412,731.1118125915526,1.655827569633181,1649376000.0,XGBoost model,5.2374124526977495,0.3739894364939796,7.140729126676672,0.1595722304450141,2022-04-08
300,3.114975501251888,22.532878319422405,-1.4123568448092025,6.5613927708027955,707.2560545252013,1.9656044352249447,3.9667063784275793,52.81030691723029,-0.5606259676335108,6.605443782475019,739.1077995300292,2.078939783129636,1649462400.0,XGBoost model,7.99598693847656,0.5708516173495188,7.139226486258876,0.2435685528649225,2022-04-09
303,3.131819234024076,22.915630539258323,-0.9603674447592231,6.571453950443999,714.4078019204951,1.967356717797493,3.9835501111997678,53.70736329485973,-0.10863656758353099,6.622272090059301,751.6509771347045,2.529176900607067,1649548800.0,XGBoost model,12.54317760467529,0.8970563776294393,7.15174739529379,0.3827522198359172,2022-04-10
306,3.150787677424029,23.354453113343983,-0.8236601068595101,6.581417089519983,721.5611217961373,1.967576567215182,4.002518554599721,54.73583176174429,0.02807077031618173,6.641219343672887,766.0284757614135,2.6656643890890908,1649635200.0,XGBoost model,14.377498626708979,1.02846846688456,7.153319875642214,0.43882257408565944,2022-04-11
309,3.1581391107318617,23.526774446169537,-1.7583943310081327,6.591264040298813,728.7013959155087,1.9657511676833626,4.009869987907553,55.139701269487546,-0.906663453832441,6.648576039510433,771.684694290161,1.7327555644722865,1649721600.0,XGBoost model,5.656218528747551,0.4038695077432527,7.140274119371418,0.17232133282555476,2022-04-12
312,3.1665584348800686,23.725690179400974,-1.6148739950366775,6.601021467766176,735.8464489113012,1.966420228540127,4.018289312055761,55.60590007346207,-0.7631431178609859,6.65699573177242,778.2094717025756,1.8756068395869783,1649808000.0,XGBoost model,6.524777412414549,0.4661988039745225,7.145052995792566,0.19891573323143855,2022-04-13
315,3.174384803499433,23.912104699346756,-1.6797824830596062,6.610682762081866,742.9901310670739,1.9662283515111958,4.026115680675125,56.042799783858996,-0.8280516058839145,6.664823935857786,784.3253612518309,1.8108902285929809,1649894400.0,XGBoost model,6.115889549255369,0.43689971039692566,7.143682155772738,0.18641451994578048,2022-04-14
318,3.1817390244970034,24.08860782782237,-1.7344166776915777,6.620250010895742,750.1326149971491,1.9660606052182819,4.033469901672695,56.45647016606729,-0.882685800515886,6.672181098052037,790.117049217224,1.7564237802539227,1649980800.0,XGBoost model,5.79168796539306,0.4136703822082944,7.14248393007512,0.17650312847561309,2022-04-15
321,3.196099386286049,24.437024659580654,-1.0543557235798058,6.629738480957502,757.2841005305158,1.9673201020298148,4.047830263461742,57.27305469465919,-0.20262484640411374,6.686529187530319,801.5354394912719,2.4352252375541625,1650067200.0,XGBoost model,11.41839027404785,0.8165845285918981,7.151485533366837,0.3484168317582873,2022-04-16
324,3.2116713767998455,24.82053604390886,-0.9583859732746023,6.639132121743828,764.4312717679719,1.9667166472982514,4.0634022539755374,58.17189032610921,-0.1066550960989104,6.702097386960835,814.1115427017211,2.53179844259093,1650153600.0,XGBoost model,12.576103210449219,0.8988356314500173,7.1471712374560825,0.38351138432820636,2022-04-17
327,3.2218758764418975,25.075113905800713,-1.3681485491458902,6.6484365798999665,771.5770829471846,1.9665263359681426,4.0736067536175895,58.768544461025144,-0.5164176719701983,6.712301365960134,822.4612474441527,2.1222261780497504,1650240000.0,XGBoost model,8.34970474243164,0.5966541349159348,7.1458111792127195,0.2545778618918525,2022-04-18
330,3.2291734086053445,25.258769657876755,-1.694692186346382,6.657649580189313,778.7184691191027,1.965906899233636,4.0809042857810365,59.198978447165764,-0.8429613091706902,6.719603034105424,828.4885644912719,1.796301977583765,1650326400.0,XGBoost model,6.02731704711914,0.4304339861406221,7.141386171917992,0.18365575207604307,2022-04-19
333,3.2401015999268967,25.536316103405422,-1.2817669885261842,6.666788011378519,785.8673492889377,1.9669557248362848,4.091832477102589,59.8494640515513,-0.4300361113504921,6.73052596311762,837.5876903533934,2.2081783498013143,1650412800.0,XGBoost model,9.09912586212158,0.6504856043855352,7.14888016983497,0.2775464455286662,2022-04-20
336,3.2520910061950996,25.844324098693,-1.177629537619584,6.675845468713852,793.0176421298926,1.9671533126441183,4.103821883370792,60.57134239010679,-0.3258986604438926,6.742507308332904,847.6834774017333,2.3121182129000806,1650499200.0,XGBoost model,10.09578704833984,0.7218783385554948,7.150292840954891,0.30800799528757733,2022-04-21
339,3.259875375239066,26.046290927463108,-1.5996518090748968,6.684811500870073,800.1598345265131,1.9660197875689387,4.1116062524147585,61.044692046695296,-0.7479209318992049,6.750295283682332,854.3109893798827,1.8912294665199474,1650585600.0,XGBoost model,6.62751197814941,0.4733496565885015,7.142192396620519,0.2019668287701077,2022-04-22
342,3.2709810006275424,26.33716344833374,-1.2348701804019924,6.693707741056821,807.3100062676809,1.967136376161195,4.122711877803234,61.726409973859795,-0.38313930322630035,6.761393675027653,863.8452768325805,2.254894506600596,1650672000.0,XGBoost model,9.53428745269775,0.6817179271645019,7.150171741167799,0.29087252087063264,2022-04-23
345,3.2809498235153125,26.601026985380386,-1.332323214603678,6.702522693908782,814.4578636383659,1.9668126433606845,4.1326807006910045,62.344826945636015,-0.48059233742798607,6.7713592820534,872.4970579147338,2.157765205199421,1650758400.0,XGBoost model,8.65178108215332,0.6184169717762206,7.147857370684931,0.2638635370466444,2022-04-24
348,3.2881234023339747,26.79253763622708,-1.6528118539096617,6.711256352468823,821.6022132738173,1.9663217835092333,4.139854279509667,62.79367045802541,-0.8010809767339697,6.778534074840477,878.7795543670653,1.8377674257448882,1650844800.0,XGBoost model,6.28249645233154,0.44884351238939507,7.14434963545139,0.19151065084669328,2022-04-25
351,3.2955240967905213,26.991556551721363,-1.614355406039779,6.719911496228446,828.7441612517069,1.9659855651762144,4.147254973966213,63.26011109026936,-0.7626245288640873,6.785938492498263,885.3105545043944,1.8765600919477898,1650931200.0,XGBoost model,6.5310001373291,0.46644063224395116,7.14194797788973,0.19901891549428305,2022-04-26
354,3.3062273620109925,27.282005945841473,-1.236325920549867,6.7285028577898265,835.8948751836241,1.9672122023389642,4.1579582391866845,63.94083733526867,-0.384595043374175,6.796634036308772,894.8302507400512,2.2533629402749513,1651017600.0,XGBoost model,9.51969623565673,0.6807262449993029,7.150713931917192,0.2904493941201104,2022-04-27
357,3.3135034346590975,27.481235729323494,-1.6132964295359669,6.737012221403078,843.0381579108025,1.9661724364028852,4.165234311834789,64.40777217881548,-0.7615655523602747,6.803912443377782,901.3669490814208,1.8774321972249302,1651104000.0,XGBoost model,6.536698341369621,0.46693484354681447,7.143282727178413,0.19922978348202172,2022-04-28
360,3.3216468022476766,27.705939213434856,-1.4929735942975262,6.74545341513552,850.1845258298691,1.9666042442913398,4.173377679423369,64.93440973452728,-0.6412427171218342,6.812054901123654,908.7362527847289,1.9973232245749168,1651190400.0,XGBoost model,7.3693037033081,0.5266375557117993,7.146367919066628,0.22470348411136204,2022-04-29
363,3.3289678921027472,27.90952119562361,-1.5916864943477422,6.753822085415517,857.3292942107054,1.9663803938985467,4.180698769278439,65.41154482618306,-0.7399556171720505,6.819376812153096,915.4143571853637,1.8988341749174937,1651276800.0,XGBoost model,6.67810440063476,0.47713509165578416,7.144768380836211,0.2035819821887546,2022-04-30
366,3.3365221131161222,28.12115424209171,-1.5529014169570468,6.7621205958922905,864.4734522773853,1.9662949691244913,4.188252990291814,65.90754919719035,-0.7011705397813547,6.8269325171957105,922.357153892517,1.937704677082245,1651363200.0,XGBoost model,6.94279670715332,0.4960043710072837,7.144158066679946,0.21163304646809897,2022-05-01
369,3.3432585718262504,28.311230738957722,-1.6603286727650703,6.770348072630432,871.615226601468,1.965961250252785,4.194989449001943,66.35303148289523,-0.8085977955893784,6.833672531195947,928.5948514938353,1.8306111401459262,1651449600.0,XGBoost model,6.23769760131835,0.44548228570487775,7.14177432408271,0.1900764968660143,2022-05-02
372,3.3526085983287053,28.57718288898468,-1.3244388734987684,6.778515852606462,878.7635411862766,1.9668766065146446,4.204339475504398,66.97634353691342,-0.4727079963230765,6.843018933509742,937.3145580291747,2.16558558315037,1651536000.0,XGBoost model,8.71970653533935,0.6233120540181796,7.1483145848086895,0.26595215002695716,2022-05-03
375,3.3596067030089563,28.77787040339576,-1.606006235323856,6.786612307175703,885.9072907723615,1.9662377906201092,4.211337580184648,67.44669486443867,-0.7542753581481643,6.850018802314488,943.8986539840697,1.8846570372198181,1651622400.0,XGBoost model,6.5840959548950195,0.47035132752524483,7.143749586084889,0.20068751441107854,2022-05-04
378,3.3702267816052425,29.08512228065067,-1.1800874206932748,6.794647566402496,893.0544617353869,1.966716608901141,4.221957658780934,68.166801089161,-0.328356543517583,6.860636476365607,953.9740562438964,2.3100970335693676,1651708800.0,XGBoost model,10.07540225982666,0.7201062247223325,7.147170963025365,0.30725187725491,2022-05-05
381,3.3808886410257224,29.396882785691155,-1.1655199979873596,6.8026219077377315,900.2044531913994,1.967111161741908,4.232619518201415,68.89747418482439,-0.3137891208116676,6.8712917647543135,964.1932725906371,2.324269903434516,1651795200.0,XGBoost model,10.219216346740719,0.7306730956633887,7.149991456012445,0.31176050504048664,2022-05-06
384,3.395082542032944,29.817114538616604,-0.8669489272066842,6.810532535274463,907.3538762559598,1.9670316631790157,4.246813419208635,69.88237134415576,-0.015218050030992174,6.885478145628623,977.9691696166991,2.622920472778083,1651881600.0,XGBoost model,13.775897026062008,0.9848971593313749,7.149423064560452,0.42023175292544895,2022-05-07
387,3.4037903820100697,30.07789095242818,-1.3440918908584296,6.81837996054008,914.5022795853674,1.9668890211960444,4.255521259185762,70.49355302520596,-0.4923610136827377,6.8941826607445735,986.5190744400023,2.145920151109309,1651968000.0,XGBoost model,8.549904823303219,0.6111816810501948,7.148403329407673,0.26077641381157773,2022-05-08
390,3.414792768480533,30.41064672999912,-1.1003464587594216,6.8261622519832965,921.6469678143801,1.966369175582037,4.266523645656225,71.27343274109896,-0.24861558158372973,6.905186574931905,997.4345922470092,2.390185428822324,1652054400.0,XGBoost model,10.91551780700683,0.7798797158930039,7.144688229012711,0.33275577757093644,2022-05-09
393,3.424296425501214,30.701036784383987,-1.2365302446039657,6.833890074848544,928.796883384193,1.9671005482184223,4.276027302676906,71.95401991156078,-0.3847993674282739,6.91468462187045,1006.9534063339232,2.2532702703413947,1652140800.0,XGBoost model,9.518814086914059,0.6805871704618136,7.149915569812915,0.29039005438486737,2022-05-10
396,3.43184287335299,30.933596955405342,-1.4586062873458405,6.841553825926536,935.9422968629456,1.9664706793718982,4.2835737505286815,72.49907118438352,-0.6068754101701492,6.922231386895804,1014.5813941955565,2.031824096446044,1652227200.0,XGBoost model,7.627987861633299,0.5450512728227511,7.145413478752508,0.2325601710213557,2022-05-11
399,3.4376223574716023,31.112894813219707,-1.7187068459362032,6.849155919505555,943.0845313588942,1.966025682006068,4.289353234647295,72.91929157374305,-0.8669759687605114,6.928013677421607,1020.4649925231932,1.7721685352215104,1652313600.0,XGBoost model,5.88359832763671,0.4202203893595272,7.142234495948642,0.179297857814365,2022-05-12
402,3.460262477984446,31.825328866640728,-0.3390679277250344,6.856711044091847,950.2366359893947,1.9674066673084585,4.311993355160138,74.5890232647459,0.5126629494506574,6.950633728410608,1043.811011314392,3.15042646813029,1652400000.0,XGBoost model,23.34601879119873,1.6697316910028461,7.15210463050052,0.7124340534210206,2022-05-13
405,3.469425072463113,32.11827145682441,-1.227778627103068,6.864207367238492,957.3866829267697,1.9671189213522002,4.321155949638805,75.2755928133594,-0.37604774992737594,6.9597909513472755,1053.4133195877075,2.2620035147085154,1652486400.0,XGBoost model,9.60230827331543,0.6865695486134954,7.150046937374993,0.2929425901836819,2022-05-14
408,3.4763316746589195,32.3408673869239,-1.5023971237782445,6.871641147006212,964.5302034628862,1.9662057271165267,4.328062551834612,75.79729089473356,-0.6506662466025527,6.96669982150397,1060.7164144515991,1.9882982122690116,1652572800.0,XGBoost model,7.3030948638916,0.5216980813741685,7.143520536116536,0.22259593009948733,2022-05-15
411,3.485124319837616,32.62648297680749,-1.2531084635793481,6.87902062094442,971.6742562174526,1.9662802280047118,4.336855197013308,76.46668815274374,-0.4013775864036564,6.9754946790192305,1070.086407661438,2.2375123715797223,1652659200.0,XGBoost model,9.36999320983886,0.6693972580101756,7.144052754566372,0.2856155898835924,2022-05-16
414,3.4917328298124617,32.84280942545997,-1.5309666758632912,6.886347052101796,978.8193026483026,1.966419309730215,4.343463706988154,76.97369245045056,-0.6792357986875992,6.982103922757622,1077.1822929382324,1.9595150775702768,1652745600.0,XGBoost model,7.095885276794429,0.507004297706816,7.145046430850067,0.21632644865247938,2022-05-17
417,3.5009326365471085,33.14635104603238,-1.1922365425555872,6.893615602389444,985.9598191365285,1.9657851110218125,4.352663513722801,77.68510294658611,-0.3405056653798955,6.991310553145991,1087.1453046798706,2.298879409586383,1652832000.0,XGBoost model,9.96301174163818,0.7114104961355529,7.14051648822586,0.30354162057240813,2022-05-18
420,3.5109358793178087,33.479585978719925,-1.098907534186136,6.900841654211708,993.110219351888,1.9671683293155655,4.362666756493501,78.46610565832592,-0.24717665701044428,7.001307376220249,1098.0678081512451,2.3908251996620815,1652918400.0,XGBoost model,10.92250347137451,0.7810027117398051,7.150400215359437,0.3332349326875475,2022-05-19
423,3.516760275268692,33.67515332169003,-1.6318504935510367,6.9080091191799955,1000.253872418008,1.9662242794218572,4.368491152444384,78.92445684004495,-0.7801196163753453,7.007133545383474,1104.4840097427368,1.8588262901908874,1653004800.0,XGBoost model,6.4162015914916894,0.45835118171903827,7.14365306612002,0.19556734297010644,2022-05-20
426,3.5217225083688013,33.842672573195564,-1.7866569999600672,6.915121573103439,1007.3934920073696,1.965659496131233,4.373453385544493,79.31707170979847,-0.9349261227843755,7.0121000783598575,1109.9831104278564,1.7045845670724813,1653091200.0,XGBoost model,5.49910068511962,0.3926148697535198,7.139619589361615,0.1675192515055339,2022-05-21
429,3.5290793752515963,34.09256670210097,-1.3867179351931145,6.922187990637274,1014.537366114408,1.9662552212238549,4.380810252427288,79.90274857971406,-0.534987058017423,7.019458911903388,1118.1814193725586,2.1039279067468124,1653177600.0,XGBoost model,8.19830894470214,0.5856768699155913,7.1438741070384175,0.24989412890540233,2022-05-22
432,3.5403436656349703,34.478766322135925,-0.9514008928438268,6.9292117853903665,1021.6883524748888,1.9672502997061452,4.392074542810662,80.80788462919,-0.09967001566813456,7.030715042176172,1130.838918685913,2.5382498706138112,1653264000.0,XGBoost model,12.657499313354489,0.9051360494759353,7.150986360480834,0.3861996200349596,2022-05-23
435,3.549127815921439,34.782967103852165,-1.190067329415865,6.936185149595919,1028.8378565370883,1.9670429923701243,4.400858693097131,81.52084000129835,-0.3383364522401734,7.03949470439552,1140.811014175415,2.2997907413777936,1653350400.0,XGBoost model,9.97209548950195,0.7129553721083535,7.149504062199484,0.3042007817162408,2022-05-24
438,3.555714680159023,35.01283400588565,-1.4702548243737006,6.943106770878186,1035.9837847157737,1.9665427089889231,4.407445557334715,82.05957905959424,-0.618523947198009,7.046081512603803,1148.3501195907593,2.0201035298011583,1653436800.0,XGBoost model,7.53910541534423,0.5387390582958858,7.145928178685465,0.22986690203348803,2022-05-25
441,3.5607729610605987,35.19038743442959,-1.7284837094785044,6.949973688728915,1043.1222819460963,1.9655022822555452,4.412503838236291,82.47571103007267,-0.8767528323028125,7.051145002884874,1154.1795253753662,1.762915071429733,1653523200.0,XGBoost model,5.82940578460693,0.4161319704784287,7.138497230322554,0.17755342854393852,2022-05-26
444,3.5658698340411954,35.37020623683929,-1.715805588387061,6.956796068137876,1050.2631892151417,1.9658398367727254,4.417600711216887,82.89715235728029,-0.8640747112113693,7.056245380816499,1160.0813150405884,1.7752556380039954,1653609600.0,XGBoost model,5.90178966522216,0.42144132720761834,7.140907269045373,0.17981880240970188,2022-05-27
447,3.570933004560513,35.54974575837453,-1.717359919605137,6.9635733804999544,1057.4053258185172,1.9660119757571284,4.422663881736205,83.31793913390243,-0.8656290424294452,7.0613111455709126,1165.972924232483,1.7735291678015175,1653696000.0,XGBoost model,5.8916091918945295,0.4207867766221365,7.142136603375527,0.17953952153523764,2022-05-28
450,3.575424804603346,35.709787276056076,-1.8323220118991914,6.970304022971135,1064.5463478886809,1.9658559131886864,4.4271556817790385,83.69302843889267,-0.9805911347234997,7.065805935958543,1171.2255239486694,1.6587231380759047,1653782400.0,XGBoost model,5.25259971618652,0.3750893049902387,7.141022070163761,0.1600415176815457,2022-05-29
453,3.580970235707567,35.908363527721825,-1.6165821132434703,6.97699327999664,1071.6912424009815,1.9663980474241058,4.432701112883259,84.15843159992168,-0.7648512360677787,7.071352041134449,1177.7393102645874,1.8739209024962058,1653868800.0,XGBoost model,6.513786315917961,0.465403161029021,7.144894512300765,0.1985762516657512,2022-05-30
456,3.586232435447196,36.09781854682498,-1.663603648845731,6.983637750025244,1078.8357722630092,1.966347009640673,4.437963312622888,84.60245732819375,-0.8118727716700394,7.076615144974758,1183.9542150497437,1.826950404677379,1653955200.0,XGBoost model,6.21490478515625,0.4440257282720672,7.144529862027547,0.1894550191031562,2022-05-31
459,3.591582670800408,36.29146794478098,-1.6417059819546855,6.990237450455054,1085.97931185489,1.966208394672242,4.4433135479761,85.05631342218322,-0.7899751047789936,7.0819670345079695,1190.307593345642,1.8489866865368547,1654041600.0,XGBoost model,6.35337829589843,0.4538560939894783,7.143539591880985,0.19364939795600045,2022-06-01
462,3.5996913703047966,36.58694088459015,-1.2191780205790315,6.996799331425498,1093.128810260673,1.9670422012077111,4.4514222474804885,85.74881335121395,-0.36744714340333984,7.090071491211995,1199.9935865402222,2.2706808413770396,1654128000.0,XGBoost model,9.68599319458007,0.6924999290307364,7.149498405782834,0.2954729398091635,2022-06-02
465,3.605631738045323,36.804927587509155,-1.5233212138377403,7.003313331634156,1100.2726939277775,1.9662565594416836,4.457362615221014,86.25970878684522,-0.6715903366620491,7.0960134250339095,1207.145094871521,1.9673232898843576,1654214400.0,XGBoost model,7.15150833129882,0.5108954356312753,7.143883667104511,0.21798670291900651,2022-06-03
468,3.6111277745063077,37.00776570373111,-1.5953470751130474,7.009783050937448,1107.414226359278,1.9659273795831405,4.462858651682,86.73510047983463,-0.7436161979373554,7.101512707160411,1213.8018131256104,1.8956266084675946,1654300800.0,XGBoost model,6.65671825408935,0.47539169298940237,7.141532431500457,0.20283811622195771,2022-06-04
471,3.6171819819741944,37.23249799675411,-1.492845393948793,7.01621572008046,1114.5608168644703,1.96663539055499,4.468912859149887,87.26180555499265,-0.641114516773101,7.107566194827144,1221.1718320846558,1.9974202786600002,1654387200.0,XGBoost model,7.37001895904541,0.5267050751580133,7.146590505192322,0.2247322930230035,2022-06-05
474,3.622105306747806,37.416257659594216,-1.694126555386927,7.022602761376405,1121.7023451689388,1.9659268016913338,4.473836183923498,87.69248307679099,-0.842395678211235,7.112492418313238,1227.2024393081665,1.7968477060855224,1654473600.0,XGBoost model,6.03060722351074,0.43067752179834584,7.141528304468571,0.18375966284010145,2022-06-06
477,3.6280487356592785,37.639300690756905,-1.500390561282248,7.028945907587247,1128.8400810680846,1.9653956251043665,4.479779612834971,88.21522902892698,-0.6486596841065562,7.118442477890687,1234.5261335372925,1.9911148767771678,1654560000.0,XGBoost model,7.3236942291259695,0.5227459521359867,7.137735899145699,0.2230430311626858,2022-06-07
480,3.6325882115300705,37.81055178907182,-1.7646243883425816,7.035243918802448,1135.971963322236,1.9645751903513513,4.484319088705763,88.61659022804767,-0.9128935111668895,7.1229907131652705,1240.1538372039795,1.7277014844698502,1654646400.0,XGBoost model,5.62770366668701,0.40136119912068063,7.131882254151435,0.17125109831492108,2022-06-08
483,3.638914006100429,38.050491677390205,-1.427366852351912,7.041510802372851,1143.1133210118498,1.9659029108817518,4.490644883276121,89.17893734429946,-0.5756359751762202,7.129320264918482,1248.0283498764038,2.063631299930119,1654732800.0,XGBoost model,7.874512672424309,0.5623471162517866,7.141357689613796,0.2399398883183797,2022-06-09
