date,duration,emissions,emissions_rate,cpu_power,ram_power,cpu_energy,ram_energy,energy_consumed
2022-06-18,0.0659620761871337,4.691525857249897e-09,2.0754709164199222e-07,15.0,18.0,9.13153092066447e-08,1.0886073112487794e-07,2.0017604033152265e-07
2022-06-19,0.09195208549499499,6.5452450900607644e-09,2.0672339207843846e-07,15.0,18.0,1.2730293803744844e-07,1.5196681022644044e-07,2.792697482638889e-07
2022-06-20,0.08432865142822249,5.984742108384769e-09,2.0493989395513327e-07,15.0,18.0,1.1661946773529053e-07,1.3873497645060223e-07,2.5535444418589276e-07
2022-06-21,0.084930658340454,6.031611469255554e-09,2.0699018191473904e-07,15.0,18.0,1.1735326713985869e-07,1.400009791056315e-07,2.5735424624549017e-07
2022-06-22,0.095700979232788,6.810951960881552e-09,2.0773680447629981e-07,15.0,18.0,1.3251503308614109e-07,1.580917835235596e-07,2.906068166097006e-07
2022-06-23,0.0957448482513427,6.8119158591826764e-09,2.0712998090021098e-07,15.0,18.0,1.3251801331837972e-07,1.5812993049621587e-07,2.9064794381459553e-07
2022-06-24,0.11161684989929191,6.090964320058693e-09,1.439622472544682e-07,15.0,18.0,1.5468166934119334e-07,1.8482287724812823e-07,3.3950454658932155e-07
2022-06-25,0.0665221214294432,4.725209523969227e-09,2.061736316164712e-07,15.0,18.0,9.199314647250705e-08,1.0962009429931642e-07,2.0161324077182348e-07
2022-06-26,0.0686593055725096,4.882346677449015e-09,2.078115448721454e-07,15.0,18.0,9.502735402848988e-08,1.1329054832458496e-07,2.0831790235307482e-07
2022-06-27,0.0939829349517821,6.692260535293156e-09,2.0649723514313955e-07,15.0,18.0,1.3015402687920467e-07,1.5538851420084636e-07,2.855425410800511e-07
2022-06-28,0.100076913833618,7.127998445563847e-09,2.0627278667936222e-07,15.0,18.0,1.3860397868686253e-07,1.6553044319152833e-07,3.0413442187839086e-07
2022-06-29,0.0915350914001464,6.516475597288874e-09,2.0808314608110774e-07,15.0,18.0,1.2672907776302762e-07,1.5131314595540364e-07,2.7804222371843125e-07
2022-06-30,0.0873758792877195,6.216759103801517e-09,2.060874288869871e-07,15.0,18.0,1.2098418341742625e-07,1.44269863764445e-07,2.652540471818712e-07
2022-07-01,0.0701198577880858,4.990189978679021e-09,2.0734278451570928e-07,15.0,18.0,9.708603223164875e-08,1.1583328247070314e-07,2.1291931470235186e-07
2022-07-02,0.0980622768402098,6.9802457190222234e-09,2.0747483357280418e-07,15.0,18.0,1.3577507601843943e-07,1.6205509503682455e-07,2.97830171055264e-07
2022-07-03,0.0661468505859373,4.6922165734238105e-09,2.0224692728170182e-07,15.0,18.0,9.135868814256458e-08,1.0884682337443035e-07,2.0020551151699494e-07
2022-07-04,0.0912041664123534,6.487392565939162e-09,2.0619382416388216e-07,15.0,18.0,1.2625985675387918e-07,1.505414644877116e-07,2.768013212415907e-07
2022-07-05,0.06488299369812,4.60531361354722e-09,2.0767351027434956e-07,15.0,18.0,8.966260486178929e-08,1.0683496793111166e-07,1.9649757279290098e-07
2022-07-06,0.08210134506225569,5.843516261643834e-09,2.078747891581532e-07,15.0,18.0,1.1367367373572458e-07,1.3565500577290854e-07,2.493286795086331e-07
2022-07-07,0.0652110576629637,4.634534788131715e-09,2.068443587596029e-07,15.0,18.0,9.024739265441895e-08,1.07496976852417e-07,1.9774436950683597e-07
2022-07-08,0.0987043380737303,7.03450807121065e-09,2.0729800290474955e-07,15.0,18.0,1.3675159878200954e-07,1.633938153584798e-07,3.001454141404894e-07
2022-07-09,0.0824408531188963,5.844537590278521e-09,1.9905609368935932e-07,15.0,18.0,1.1369420422448055e-07,1.3567805290222176e-07,2.493722571267022e-07
2022-07-10,0.08209252357482899,5.844348225394885e-09,2.075913787973427e-07,15.0,18.0,1.1369287967681887e-07,1.3567129770914714e-07,2.493641773859661e-07
2022-07-11,0.0663063526153563,4.71518715467718e-09,2.0771981990901505e-07,15.0,18.0,9.177691406673857e-08,1.0940869649251303e-07,2.0118561055925157e-07
2022-07-12,0.06243968009948721,4.430740921232435e-09,2.0834987573096138e-07,15.0,18.0,8.6261166466607e-08,1.0278781255086262e-07,1.8904897901746962e-07
2022-07-13,0.10078167915344219,7.177761053509183e-09,2.0758846502877925e-07,15.0,18.0,1.3961460855272082e-07,1.6664306322733563e-07,3.0625767178005637e-07
2022-07-14,0.0697970390319823,4.946552238199446e-09,2.0926569193962197e-07,15.0,18.0,9.644561343722875e-08,1.1461178461710614e-07,2.1105739805433488e-07
2022-07-15,0.09818863868713361,6.993450039227804e-09,2.068990500810201e-07,15.0,18.0,1.359899838765462e-07,1.6240358352661134e-07,2.9839356740315754e-07
2022-07-16,0.11762428283691401,8.387822838160729e-09,2.075458936860609e-07,15.0,18.0,1.6303095552656385e-07,1.94857120513916e-07,3.578880760404799e-07
2022-07-17,0.0642330646514892,4.56254664109813e-09,2.0678225460749846e-07,15.0,18.0,8.883443143632678e-08,1.0583837827046712e-07,1.9467280970679392e-07
2022-07-18,0.10732698440551741,7.627047865986826e-09,2.0516563630840536e-07,15.0,18.0,1.483708620071411e-07,1.7705678939819336e-07,3.254276514053345e-07
2022-07-19,0.1626241207122801,1.1513704672257107e-08,2.0067604746665338e-07,15.0,18.0,2.2503336270650226e-07,2.662285168965658e-07,4.91261879603068e-07
2022-07-20,0.0797598361968993,5.3426592863029594e-09,1.483077189585901e-07,15.0,18.0,1.1019706726074221e-07,1.3097127278645833e-07,2.4116834004720054e-07
2022-07-21,0.0718467235565183,5.1089326259162705e-09,2.076743376476736e-07,15.0,18.0,9.943412409888375e-08,1.1855165163675945e-07,2.179857757356432e-07
2022-07-22,0.0946428775787352,6.740786062810156e-09,2.073964207545215e-07,15.0,18.0,1.3108286592695458e-07,1.5653014183044438e-07,2.8761300775739883e-07
2022-07-23,0.0742318630218504,5.279733542270131e-09,2.0748793685970339e-07,15.0,18.0,1.027401950624254e-07,1.2253324190775553e-07,2.2527343697018093e-07
2022-07-24,0.1055309772491454,7.510111945999994e-09,2.0512962438334196e-07,15.0,18.0,1.4613204532199437e-07,1.7430623372395834e-07,3.204382790459527e-07
2022-07-25,0.13757872581481922,9.809190998209849e-09,2.0579894582547626e-07,15.0,18.0,1.9061499171786845e-07,2.279194196065268e-07,4.1853441132439503e-07
2022-07-26,0.1045448780059813,7.448344846169155e-09,2.0787270798679174e-07,15.0,18.0,1.4482935269673668e-07,1.729734738667806e-07,3.1780282656351734e-07
2022-07-27,0.08192729949951161,5.8278921065727876e-09,2.0763591850324466e-07,15.0,18.0,1.134266455968221e-07,1.352353890736898e-07,2.4866203467051194e-07
2022-07-28,0.0960912704467772,6.844242928293018e-09,2.0723941748986824e-07,15.0,18.0,1.3310180770026314e-07,1.5892545382181805e-07,2.9202726152208127e-07
2022-07-29,0.060708761215209794,4.301070988906755e-09,2.073193783877346e-07,15.0,18.0,8.385413222842747e-08,9.966214497884116e-08,1.8351627720726863e-07
2022-07-30,0.0650880336761474,4.6214624024762055e-09,2.0601589769271226e-07,15.0,18.0,8.999241722954644e-08,1.0719418525695804e-07,1.9718660248650443e-07
2022-07-31,0.09356713294982891,6.664428553912376e-09,2.0742934361242856e-07,15.0,18.0,1.2960665755801732e-07,1.5474836031595865e-07,2.8435501787397597e-07
2022-08-01,0.06418323516845689,4.561149687038528e-09,2.0752391333608113e-07,15.0,18.0,8.88225105073717e-08,1.0579069455464681e-07,1.9461320506201853e-07
2022-08-02,0.0660893917083739,4.696637156936859e-09,2.077329851952611e-07,15.0,18.0,9.144677056206601e-08,1.089473565419515e-07,2.0039412710401747e-07
2022-08-03,0.0658893585205077,4.682706420620283e-09,2.0715027858179662e-07,15.0,18.0,9.119013945261638e-08,1.0860959688822431e-07,1.9979973634084068e-07
2022-08-04,0.09245514869689919,6.584691968361538e-09,2.0706728786803782e-07,15.0,18.0,1.2802481651306155e-07,1.5292803446451824e-07,2.809528509775798e-07
2022-08-05,0.075705051422119,5.386682792901993e-09,2.0708483479597744e-07,15.0,18.0,1.04824701944987e-07,1.2501200040181478e-07,2.2983670234680178e-07
2022-08-06,0.0726561546325682,5.1676636789242435e-09,2.0756121780004576e-07,15.0,18.0,1.005758841832479e-07,1.1991580327351888e-07,2.2049168745676677e-07
2022-08-07,0.106821060180664,7.614818309280608e-09,2.077152244959852e-07,15.0,18.0,1.480254862043593e-07,1.7688035964965824e-07,3.2490584585401745e-07
2022-08-08,0.061706781387329,4.384272020525403e-09,2.0713511088049004e-07,15.0,18.0,8.538630273607044e-08,1.0167996088663738e-07,1.870662636227078e-07
2022-08-09,0.0720348358154295,5.117197937435575e-09,2.0691105686634203e-07,15.0,18.0,9.960002369350857e-08,1.1873841285705565e-07,2.1833843655056427e-07
2022-08-10,0.09009051322937,6.410909331176017e-09,2.058491163868233e-07,15.0,18.0,1.2473695807986792e-07,1.488010088602702e-07,2.735379669401381e-07
2022-08-11,0.08193898200988761,5.821504922178057e-09,2.0824413516296377e-07,15.0,18.0,1.1336670981513132e-07,1.350227991739909e-07,2.4838950898912217e-07
2022-08-12,0.0669956207275389,4.764699863062965e-09,2.0738228452414427e-07,15.0,18.0,9.272164768642849e-08,1.1057655016581217e-07,2.0329819785224066e-07
2022-08-13,0.0865328311920164,6.156790970365208e-09,2.0662444147030588e-07,15.0,18.0,1.1974871158599855e-07,1.429466406504313e-07,2.626953522364299e-07
2022-08-14,0.0963814258575438,6.862030809985268e-09,2.070423537930744e-07,15.0,18.0,1.3344751463996042e-07,1.5933871269226074e-07,2.927862273322212e-07
2022-08-15,0.0661869049072264,4.701523391803107e-09,2.0740105856675238e-07,15.0,18.0,9.157458941141766e-08,1.0902802149454756e-07,2.0060261090596519e-07
2022-08-16,0.0680880546569823,4.830575560000209e-09,2.0754594273164088e-07,15.0,18.0,9.410546885596382e-08,1.1200348536173504e-07,2.0610895421769885e-07
2022-08-17,0.0843100547790526,5.997496298948925e-09,2.0794655886611804e-07,15.0,18.0,1.1670986811319991e-07,1.391887664794922e-07,2.558986345926921e-07
2022-08-18,0.08159303665161109,5.8059506148099906e-09,2.072400287078721e-07,15.0,18.0,1.1292397975921632e-07,1.3480186462402344e-07,2.4772584438323976e-07
2022-08-19,0.061563730239868,4.371600095033646e-09,2.072950436117836e-07,15.0,18.0,8.510748545328776e-08,1.0141809781392415e-07,1.865255832672119e-07
2022-08-20,0.0829629898071288,5.905334583123526e-09,2.0738819655471365e-07,15.0,18.0,1.14897886912028e-07,1.370684305826823e-07,2.519663174947103e-07
2022-08-21,0.0778541564941405,5.53466213643551e-09,2.0709267811033092e-07,15.0,18.0,1.0769863923390708e-07,1.2845198313395184e-07,2.361506223678589e-07
2022-08-22,0.0718228816986082,5.108499570157794e-09,2.080218163528419e-07,15.0,18.0,9.942915704515248e-08,1.1853814125061038e-07,2.179672982957629e-07
2022-08-23,0.09681463241577129,6.896063715219499e-09,2.0784808342159088e-07,15.0,18.0,1.3409852981567383e-07,1.60139799118042e-07,2.942383289337159e-07
2022-08-24,0.1001749038696288,7.124347738954756e-09,2.0962291546298157e-07,15.0,18.0,1.3862782054477278e-07,1.6535083452860517e-07,3.0397865507337787e-07
2022-08-25,0.0738639831542967,5.248702536092864e-09,2.1010744493859055e-07,15.0,18.0,1.0220574008093942e-07,1.2174367904663087e-07,2.2394941912757026e-07
2022-08-26,0.0922122001647949,6.551604335374304e-09,2.058066537695504e-07,15.0,18.0,1.2744632032182486e-07,1.5209476153055827e-07,2.795410818523831e-07
2022-08-27,0.15958404541015608,1.1392494072847898e-08,2.0749781431571653e-07,15.0,18.0,2.2131833765241837e-07,2.6477177937825516e-07,4.860901170306736e-07
2022-08-28,0.0699691772460936,4.96744756658872e-09,2.0563214327630094e-07,15.0,18.0,9.67721144358317e-08,1.1517683664957682e-07,2.1194895108540852e-07
2022-08-29,0.1028461456298827,7.324095095594725e-09,2.0595587125592945e-07,15.0,18.0,1.4238059520721438e-07,1.7012079556783042e-07,3.1250139077504477e-07
2022-08-30,0.0619132518768309,4.399993962380621e-09,2.0762880055547756e-07,15.0,18.0,8.566213978661432e-08,1.0207494099934897e-07,1.8773708078596328e-07
2022-08-31,0.1344923973083495,9.598227652642463e-09,2.0735405233460562e-07,15.0,18.0,1.8646948867373996e-07,2.230636278788249e-07,4.0953311655256487e-07
2022-09-01,0.0798518657684325,5.68301089670923e-09,2.0698719082152413e-07,15.0,18.0,1.1057919926113554e-07,1.3190110524495443e-07,2.4248030450609e-07
2022-09-02,0.0852768421173094,6.068677316970296e-09,2.0624195530914026e-07,15.0,18.0,1.1806256241268585e-07,1.4087319374084472e-07,2.5893575615353057e-07
2022-09-03,0.0664842128753661,4.723918117549684e-09,2.062739851092411e-07,15.0,18.0,9.193287955390083e-08,1.0962526003519695e-07,2.0155813958909774e-07
2022-09-04,0.0711286067962645,5.054673378070197e-09,2.063526542112095e-07,15.0,18.0,9.83993212381999e-08,1.1727134386698406e-07,2.1567066510518394e-07
2022-09-05,0.0662298202514647,4.70398979180389e-09,2.0743421024834728e-07,15.0,18.0,9.163452519310846e-08,1.0907332102457685e-07,2.0070784621768527e-07
2022-09-06,0.0669379234313963,4.751987581120597e-09,2.053258001056139e-07,15.0,18.0,9.255276785956489e-08,1.1020302772521973e-07,2.027557955847846e-07
2022-09-07,0.0740714073181151,5.265433389213351e-09,2.0681743751319785e-07,15.0,18.0,1.0250078307257757e-07,1.2216250101725263e-07,2.2466328408983028e-07
2022-09-08,0.087905168533325,6.2473322194814696e-09,2.07421032181228e-07,15.0,18.0,1.2165606021881105e-07,1.4490246772766113e-07,2.6655852794647226e-07
2022-09-09,0.0713798999786375,5.0766955827342155e-09,2.076328896337963e-07,15.0,18.0,9.880529509650338e-08,1.1780500411987305e-07,2.1661029921637645e-07
2022-09-10,0.0694332122802733,4.936719233791033e-09,2.0819304453763123e-07,15.0,18.0,9.609758853912353e-08,1.1454025904337565e-07,2.1063784758249917e-07
2022-09-11,0.1366496086120605,9.74653916080793e-09,2.0636311808712958e-07,15.0,18.0,1.8940965334574383e-07,2.2645155588785808e-07,4.158612092336019e-07
2022-09-12,0.0713455677032469,5.070223028924731e-09,2.0640525907815916e-07,15.0,18.0,9.86860858069526e-08,1.1764804522196455e-07,2.163341310289171e-07
2022-09-13,0.06800603866577129,4.831733479698499e-09,2.0701744230143822e-07,15.0,18.0,9.403725465138756e-08,1.121211051940918e-07,2.0615835984547935e-07
2022-09-14,0.075939893722534,5.399062910212412e-09,2.0648803383317658e-07,15.0,18.0,1.0509623421563043e-07,1.2526869773864748e-07,2.303649319542779e-07
2022-09-15,0.0708370208740233,5.0362584192223035e-09,2.0743969765708207e-07,15.0,18.0,9.801652696397572e-08,1.1686841646830241e-07,2.1488494343227814e-07
2022-09-16,0.10719799995422351,7.64045396844546e-09,2.0705337512176332e-07,15.0,18.0,1.4851689338684084e-07,1.7748276392618817e-07,3.259996573130289e-07
2022-09-17,0.0768418312072752,5.465146598087418e-09,2.051834254883233e-07,15.0,18.0,1.0634428924984403e-07,1.2684027353922538e-07,2.3318456278906932e-07
2022-09-18,0.08466911315917951,6.017323733568193e-09,2.057358504273824e-07,15.0,18.0,1.1717478434244792e-07,1.395698388417562e-07,2.5674462318420415e-07
2022-09-19,0.0887780189514159,6.320420855879784e-09,2.0745660383031627e-07,15.0,18.0,1.2293756008148195e-07,1.467394828796387e-07,2.6967704296112064e-07
2022-09-20,0.0687780380249021,4.883507701489661e-09,2.0789372191847762e-07,15.0,18.0,9.507371319664849e-08,1.13293727238973e-07,2.083674404356215e-07
2022-09-21,0.0705051422119139,5.015055760939918e-09,2.0784764852944582e-07,15.0,18.0,9.759863217671711e-08,1.1638164520263674e-07,2.1398027737935388e-07
2022-09-22,0.0871205329895018,6.174080605109534e-09,2.0247995553308854e-07,15.0,18.0,1.201748847961426e-07,1.432581742604574e-07,2.6343305905659996e-07
2022-09-23,0.0692777633666991,4.9197369289398196e-09,2.053144301708772e-07,15.0,18.0,9.576280911763509e-08,1.1415044466654462e-07,2.0991325378417974e-07
2022-09-24,0.0672740936279296,4.775001623166932e-09,2.0597407970699893e-07,15.0,18.0,9.29835769865248e-08,1.1075417200724285e-07,2.0373774899376762e-07
2022-09-25,0.0679860115051268,4.8337590630849225e-09,2.0764158450320525e-07,15.0,18.0,9.408990542093914e-08,1.1215488115946455e-07,2.0624478658040367e-07
2022-09-26,0.06765389442443841,4.8051913525660835e-09,2.069397302110974e-07,15.0,18.0,9.357631206512451e-08,1.114495595296224e-07,2.0502587159474692e-07
2022-09-27,0.1334106922149657,9.517073934806718e-09,2.0821896332509367e-07,15.0,18.0,1.8493963612450494e-07,2.211308479309082e-07,4.060704840554132e-07
2022-09-28,0.0896019935607909,6.3728795851601506e-09,2.0543190223936854e-07,15.0,18.0,1.2395713064405653e-07,1.4795819918314617e-07,2.719153298272027e-07
2022-09-29,0.085080862045288,6.051167273918788e-09,2.070885473266785e-07,15.0,18.0,1.1775096257527671e-07,1.4043768246968587e-07,2.5818864504496254e-07
2022-09-30,0.06882619857788069,4.879097983174855e-09,2.0317273266499553e-07,15.0,18.0,9.49892732832167e-08,1.1319001515706384e-07,2.081792884402805e-07
2022-10-01,0.07074499130249019,5.030147521297137e-09,2.0802856227224228e-07,15.0,18.0,9.791950384775798e-08,1.1670470237731934e-07,2.1462420622507734e-07
2022-10-02,0.0952062606811522,6.781533660557536e-09,2.0747808260324679e-07,15.0,18.0,1.3187295860714386e-07,1.5747865041097004e-07,2.8935160901811395e-07
2022-10-03,0.08648562431335441,6.15945604827669e-09,2.075753567905918e-07,15.0,18.0,1.1978215641445583e-07,1.4302690823872892e-07,2.628090646531848e-07
2022-10-04,0.0639059543609618,4.539801124665474e-09,2.0745231765577514e-07,15.0,18.0,8.840792708926731e-08,1.0529438654581706e-07,1.937023136350844e-07
2022-10-05,0.0611073970794676,4.33480432510376e-09,2.0583593966522909e-07,15.0,18.0,8.447567621866863e-08,1.0047992070515952e-07,1.8495559692382815e-07
2022-10-06,0.0765950679779051,5.4309227757983754e-09,2.0751758337027343e-07,15.0,18.0,1.0574592484368218e-07,1.2597839037577312e-07,2.317243152194553e-07
2022-10-07,0.12150669097900371,8.650954656998317e-09,2.076193342109529e-07,15.0,18.0,1.6832351684570314e-07,2.0079175631205245e-07,3.691152731577555e-07
2022-10-08,0.0726118087768554,5.170917029711936e-09,2.0773704049235785e-07,15.0,18.0,1.0056926144493952e-07,1.2006123860677083e-07,2.2063050005171035e-07
2022-10-09,0.070307970046997,4.996347441739507e-09,2.0696233956567122e-07,15.0,18.0,9.727047549353705e-08,1.1591156323750813e-07,2.1318203873104522e-07
2022-10-10,0.075092315673828,1.2031261325763943e-09,1.4260393477413136e-07,15.0,18.0,1.0388063059912787e-07,1.238850752512614e-07,2.2776570585038928e-07
2022-10-11,0.0658867359161376,4.6754422595103586e-09,2.070373408310801e-07,15.0,18.0,9.11166270573934e-08,1.0837316513061524e-07,1.9948979218800866e-07
2022-10-12,0.06505727767944319,4.616268837716845e-09,2.0435806888289584e-07,15.0,18.0,8.988645341661242e-08,1.0707855224609377e-07,1.9696500566270617e-07
2022-10-13,0.0714693069458006,5.078991243905492e-09,2.0766212371069894e-07,15.0,18.0,9.888178772396514e-08,1.1782646179199222e-07,2.1670824951595735e-07
2022-10-14,0.061310052871704004,4.355696549150678e-09,2.075688135880103e-07,15.0,18.0,8.481674724155002e-08,1.0103027025858562e-07,1.8584701750013565e-07
2022-10-15,0.0630972385406493,4.307014427013647e-09,1.486402615765131e-07,15.0,18.0,8.732146686977811e-08,1.0403871536254884e-07,1.9136018223232696e-07
2022-10-16,0.0631301403045653,4.484979990853204e-09,2.080973609394312e-07,15.0,18.0,8.732411596510145e-08,1.0403911272684736e-07,1.9136322869194878e-07
2022-10-17,0.0642604827880858,4.562358828385671e-09,2.0615085324841544e-07,15.0,18.0,8.886456489562988e-08,1.0580023129781088e-07,1.9466479619344076e-07
2022-10-18,0.0626170635223387,4.4356783777475354e-09,2.0729910405777886e-07,15.0,18.0,8.643170197804768e-08,1.0282794634501138e-07,1.892596483230591e-07
2022-10-19,0.0753400325775145,5.34642723341783e-09,2.0550716265823022e-07,15.0,18.0,1.0418593883514405e-07,1.239331563313802e-07,2.2811909516652425e-07
2022-10-20,0.0725889205932616,5.158625386158626e-09,2.073821987130403e-07,15.0,18.0,1.0043780008951823e-07,1.196682453155518e-07,2.2010604540507003e-07
2022-10-21,0.0696918964385985,4.945294979545805e-09,2.0767410590751996e-07,15.0,18.0,9.627872043185765e-08,1.1472503344217937e-07,2.1100375387403705e-07
2022-10-22,0.0693368911743162,4.9260666830009896e-09,2.0646223665261466e-07,15.0,18.0,9.589857525295684e-08,1.1428475379943848e-07,2.1018332905239534e-07
2022-10-23,0.0896329879760741,6.366001914673383e-09,2.0473279482936416e-07,15.0,18.0,1.2392832173241512e-07,1.4769355456034345e-07,2.7162187629275854e-07
2022-10-24,0.0705358982086179,5.016303706566493e-09,2.0775080422118904e-07,15.0,18.0,9.76264476776123e-08,1.164070765177409e-07,2.140335241953532e-07
2022-10-25,0.0735373497009276,5.229138970573744e-09,2.0756380764372215e-07,15.0,18.0,1.0179777940114338e-07,1.2131690979003905e-07,2.231146891911825e-07
2022-10-26,0.1160259246826171,8.266852825284006e-09,2.064073270817351e-07,15.0,18.0,1.606971025466919e-07,1.920294761657715e-07,3.527265787124633e-07
2022-10-27,0.1152179241180418,8.20436707019806e-09,2.0755956224499701e-07,15.0,18.0,1.5960534413655601e-07,1.904551188151042e-07,3.500604629516602e-07
2022-10-28,0.13834595680236808,9.858605919811461e-09,2.059747594432219e-07,15.0,18.0,1.9162628385755754e-07,2.290165424346924e-07,4.206428262922499e-07
2022-10-29,0.0863077640533445,6.142551351984343e-09,2.0801966247659696e-07,15.0,18.0,1.1950433254241943e-07,1.425834496815999e-07,2.620877822240194e-07
2022-10-30,0.0907590389251708,6.459192719989354e-09,2.063668549543649e-07,15.0,18.0,1.2563996844821508e-07,1.4995813369750977e-07,2.755981021457249e-07
2022-10-31,0.0947039127349852,6.744076665706107e-09,2.0649559770962368e-07,15.0,18.0,1.311596896913317e-07,1.5659372011820477e-07,2.8775340980953644e-07
2022-11-01,0.1212716102600096,8.639651746484971e-09,2.0569559466499355e-07,15.0,18.0,1.679552925957574e-07,2.006777127583822e-07,3.686330053541396e-07
2022-11-02,0.08897018432617179,6.3292837533023625e-09,2.072771683848151e-07,15.0,18.0,1.2311504946814642e-07,1.4694015185038252e-07,2.700552013185289e-07
2022-11-03,0.0675354003906249,4.786304533680282e-09,2.0194779050712298e-07,15.0,18.0,9.320875008900963e-08,1.1101126670837404e-07,2.0422001679738365e-07
2022-11-04,0.0833599567413329,5.926219046314557e-09,2.0648383001551585e-07,15.0,18.0,1.1525253454844156e-07,1.376048723856608e-07,2.528574069341024e-07
2022-11-05,0.0706520080566405,5.0208810593684525e-09,2.0740306352844079e-07,15.0,18.0,9.772678216298422e-08,1.1650204658508301e-07,2.1422882874806722e-07
2022-11-06,0.0867166519165038,6.169940964579583e-09,2.081178263112617e-07,15.0,18.0,1.200626293818156e-07,1.4319380124409994e-07,2.6325643062591554e-07
2022-11-07,0.07717943191528309,5.484134308099747e-09,2.0683537603501727e-07,15.0,18.0,1.0675986607869466e-07,1.2723485628763835e-07,2.3399472236633298e-07
2022-11-08,0.0824551582336424,5.86477169374625e-09,2.07383901328281e-07,15.0,18.0,1.1414587497711181e-07,1.3608972231547037e-07,2.5023559729258234e-07
2022-11-09,0.0918941497802733,6.540663080745274e-09,2.0671490807186576e-07,15.0,18.0,1.2720558378431532e-07,1.518686612447103e-07,2.790742450290256e-07
2022-11-10,0.1073858737945555,7.649756130311225e-09,2.043169907661501e-07,15.0,18.0,1.486602756712172e-07,1.7773628234863285e-07,3.263965580198501e-07
2022-11-11,0.0735609531402587,5.2323131606313925e-09,2.0749517404709825e-07,15.0,18.0,1.0182791286044651e-07,1.214222113291423e-07,2.2325012418958878e-07
2022-11-12,0.0769555568695067,5.469186899662018e-09,2.0640756719186532e-07,15.0,18.0,1.0647177696228026e-07,1.268851757049561e-07,2.3335695266723641e-07
2022-11-13,0.0623738765716552,4.4356923472881326e-09,2.0762721586426223e-07,15.0,18.0,8.631547292073569e-08,1.0294477144877117e-07,1.8926024436950685e-07
2022-11-14,0.0610170364379882,4.334073252479236e-09,1.804077330854624e-07,15.0,18.0,8.43832890192668e-08,1.0054111480712891e-07,1.8492440382639568e-07
2022-11-15,0.0758450031280516,5.3842288102706274e-09,2.0740857920248445e-07,15.0,18.0,1.0493695735931397e-07,1.2479503949483237e-07,2.2973199685414635e-07
2022-11-16,0.0701901912689207,4.987444187866317e-09,2.0789130770302688e-07,15.0,18.0,9.710358248816599e-08,1.1569857597351075e-07,2.1280215846167668e-07
2022-11-17,0.085750102996826,6.101592658956846e-09,2.056091257786402e-07,15.0,18.0,1.1867185433705649e-07,1.4166831970214843e-07,2.60340174039205e-07
2022-11-18,0.11188483238220201,7.975362839036518e-09,2.081244680657517e-07,15.0,18.0,1.5504293971591525e-07,1.8524646759033203e-07,3.402894073062473e-07
2022-11-19,0.13005399703979478,9.265808464619854e-09,1.807005953908478e-07,15.0,18.0,1.801513963275486e-07,2.1519819895426435e-07,3.953495952818129e-07
2022-11-20,0.0921952724456786,6.557376859982808e-09,2.0554802766526322e-07,15.0,18.0,1.2755195299784345e-07,1.522354284922282e-07,2.7978738149007163e-07
2022-11-21,0.06640887260437,4.7157645623551485e-09,2.0731564597881217e-07,15.0,18.0,9.185042646196157e-08,1.0935982068379721e-07,2.012102471457588e-07
2022-11-22,0.0747117996215818,5.312021807101039e-09,2.070403612132339e-07,15.0,18.0,1.0341174072689482e-07,1.2323935826619467e-07,2.2665109899308959e-07
2022-11-23,0.12073898315429671,8.600085351003541e-09,2.0502523699121146e-07,15.0,18.0,1.6717943880293106e-07,1.9976536432902022e-07,3.6694480313195125e-07
2022-11-24,0.111915349960327,7.962316840291025e-09,2.0555860929049326e-07,15.0,18.0,1.548200845718384e-07,1.8491268157958983e-07,3.397327661514283e-07
2022-11-25,0.07201385498046861,5.1219646551211684e-09,2.0731561155314507e-07,15.0,18.0,9.96917486190796e-08,1.188500722249349e-07,2.185418208440145e-07
2022-11-26,0.1031572818756101,7.347855731977357e-09,2.0810663563920478e-07,15.0,18.0,1.4287067784203424e-07,1.7064452171325684e-07,3.1351519955529105e-07
2022-11-27,0.0826950073242186,5.887467540701231e-09,2.0747750492892965e-07,15.0,18.0,1.1451939741770426e-07,1.3668457667032878e-07,2.51203974088033e-07
2022-11-28,0.0695917606353759,4.941291930079461e-09,2.0806110053677933e-07,15.0,18.0,9.626050790150961e-08,1.1457244555155436e-07,2.10832953453064e-07
2022-11-29,0.0618231296539305,4.386975902716319e-09,2.0627981886265855e-07,15.0,18.0,8.545120557149251e-08,1.017304261525472e-07,1.871816317240397e-07
2022-11-30,0.0650069713592528,4.618668494357004e-09,2.0748210232501126e-07,15.0,18.0,8.993877304924859e-08,1.0712862014770508e-07,1.9706739319695369e-07
2022-12-01,0.0744268894195555,5.290451284249623e-09,2.078270287984934e-07,15.0,18.0,1.029809315999349e-07,1.2274980545043946e-07,2.2573073705037434e-07
2022-12-02,0.0982789993286131,6.997448432180617e-09,2.069416726528991e-07,15.0,18.0,1.360648208194309e-07,1.6249934832255046e-07,2.9856416914198133e-07
2022-12-03,0.08075881004333481,5.74242645720641e-09,2.053682126356594e-07,15.0,18.0,1.1172195275624594e-07,1.3329346974690757e-07,2.450154225031536e-07
2022-12-04,0.1178500652313231,8.398953457673391e-09,2.073910283762175e-07,15.0,18.0,1.633127530415853e-07,1.950502395629883e-07,3.583629926045736e-07
