date,duration,emissions,emissions_rate,cpu_power,ram_power,cpu_energy,ram_energy,energy_consumed
2022-02-10,8.62178802490233,0.6138493976526791,0.20776813721247425,15.0,18.0,0.11939836872948542,0.142516295115153,0.2619146638446384
2022-02-11,9.172320365905751,0.651752020849122,0.20661976174798313,15.0,18.0,0.12686981095208064,0.151216983795166,0.2780867947472466
2022-02-12,8.289074897766099,0.5877881331510015,0.20780783568887137,15.0,18.0,0.11446641551123724,0.13632853825887045,0.25079495377010774
2022-02-13,7.55739212036131,0.5369761022726696,0.20698472041200464,15.0,18.0,0.1044929027557373,0.12462178866068524,0.22911469141642252
2022-02-14,7.57250785827636,0.5384585809641416,0.20628913422016334,15.0,18.0,0.1048031780454848,0.12494405110677086,0.22974722915225562
2022-02-15,9.87062454223631,0.7019441145592267,0.20535134136973043,15.0,18.0,0.13652079635196263,0.16298174858093267,0.2995025449328953
2022-02-16,12.80047893524168,0.9123492993712427,0.20719342225416768,15.0,18.0,0.17733275890350342,0.21194458007812494,0.3892773389816285
2022-02-17,9.781193733215321,0.6966487273706331,0.20711341970663744,15.0,18.0,0.13550155692630345,0.16174157460530603,0.2972431315316095
2022-02-18,7.814407348632789,0.5555518660545349,0.20620061352192864,15.0,18.0,0.1081387201944987,0.1289017995198568,0.2370405197143555
2022-02-19,6.42240047454832,0.4561567221085231,0.20804936699337917,15.0,18.0,0.08882085482279463,0.10581016540527347,0.19463102022806805
2022-02-20,6.300187110900859,0.4475176477697161,0.20771341812392413,15.0,18.0,0.08712477154201934,0.1038201649983724,0.1909449365403917
2022-02-21,8.26640129089354,0.5880285644663705,0.2062244787498641,15.0,18.0,0.11446409755282931,0.13643344243367525,0.25089753998650444
2022-02-22,9.832859039306628,0.6997280797693467,0.2064570286287044,15.0,18.0,0.1361224386427138,0.16243457794189456,0.2985570165846083
2022-02-23,7.62257575988768,0.5421401757796607,0.2077284394536073,15.0,18.0,0.10548035303751631,0.1258377234141032,0.2313180764516195
2022-02-24,11.53955459594725,0.8230074129237069,0.2076314249513901,15.0,18.0,0.1599444283379449,0.19121289253234863,0.3511573208702936
2022-02-25,9.12933349609374,0.6497545317610106,0.20620262316235247,15.0,18.0,0.12637277444203698,0.1508617401123047,0.2772345145543416
2022-02-26,6.48202896118164,0.4605211170249516,0.2070003025807117,15.0,18.0,0.0896626048617893,0.10683059692382811,0.1964932017856174
2022-02-27,8.744311332702619,0.6199263030290605,0.20732787058076907,15.0,18.0,0.12078881263732913,0.1437187194824219,0.26450753211975103
2022-02-28,9.94293689727782,0.7071834683683185,0.20794469392194007,15.0,18.0,0.13757414287990993,0.16416390736897787,0.30173805024888783
2022-03-01,6.59279823303222,0.46721733870108917,0.20779845199938318,15.0,18.0,0.09104708830515544,0.10830322901407878,0.19935031731923425
2022-03-02,13.830661773681639,0.9864563152790071,0.2067316002891811,15.0,18.0,0.19169251124064127,0.22920449574788418,0.42089700698852534
2022-03-03,5.40709495544433,0.38355717484818574,0.20718559631048047,15.0,18.0,0.07471409108903673,0.0889404614766439,0.16365455256568062
2022-03-04,11.93470954895018,0.850296444826656,0.20588944377193563,15.0,18.0,0.16534262233310273,0.19745826721191406,0.3628008895450168
2022-03-05,7.59069919586179,0.539265865193473,0.2077217077175262,15.0,18.0,0.10493463940090604,0.12515703837076822,0.23009167777167425
2022-03-06,6.913208961486809,0.49122368378109416,0.20643787003629452,15.0,18.0,0.09562638070848253,0.1139668623606364,0.20959324306911895
2022-03-07,7.48531818389892,0.531481571522024,0.2067370281964923,15.0,18.0,0.10346339808570017,0.12330691019694012,0.22677030828264033
2022-03-08,9.133887290954569,0.6502717151972983,0.20734829172805858,15.0,18.0,0.12647344006432426,0.15098174413045248,0.27745518419477677
2022-03-09,7.80630111694334,0.4508124648801087,0.14474484985720804,15.0,18.0,0.10802944501241049,0.1282934347788493,0.23632287979125982
2022-03-10,10.66901683807372,0.7589887335830264,0.20801973464783208,15.0,18.0,0.14770362112257224,0.17613848050435382,0.32384210162692595
2022-03-11,15.22026062011717,1.0864285564687515,0.20805560365958062,15.0,18.0,0.21104680167304152,0.25250593821207684,0.46355273988511825
2022-03-12,9.363055229187001,0.666683597140842,0.2061663476046427,15.0,18.0,0.12963149282667374,0.15482624371846518,0.28445773654513895
2022-03-13,7.059478759765611,0.5017422821985351,0.20659222535772023,15.0,18.0,0.09766783979203966,0.11641343434651694,0.21408127413855657
2022-03-14,10.357403755187969,0.7376319447027314,0.20767583366528114,15.0,18.0,0.14339453644222683,0.17133514086405438,0.31472967730628126
2022-03-15,9.234809875488269,0.6572875289188491,0.20765163852651086,15.0,18.0,0.12786553965674505,0.15258312225341797,0.28044866191016304
2022-03-16,5.70487976074216,0.40455137654145573,0.20763985065925977,15.0,18.0,0.0788390636444092,0.09377320607503255,0.17261226971944177
2022-03-17,7.81004428863524,0.5550202474262981,0.2056220999401687,15.0,18.0,0.1080191797680325,0.1287945111592611,0.2368136909272937
2022-03-18,6.42206668853758,0.4561070526308484,0.2077601811821673,15.0,18.0,0.08882151709662543,0.10578831036885583,0.19460982746548122
2022-03-19,7.27057456970213,0.514839813027117,0.2020379705890776,15.0,18.0,0.10023746225568983,0.11943221092224122,0.21966967317793107
2022-03-20,6.6583395004272194,0.47284256226486626,0.20739818735342755,15.0,18.0,0.09211169348822701,0.10963877042134604,0.20175046390957302
2022-03-21,8.06758403778075,0.5738587937884861,0.20694715553033727,15.0,18.0,0.11166466606987849,0.13318697611490884,0.24485164218478736
2022-03-22,6.2265634536743,0.44180721000830336,0.20602513009530665,15.0,18.0,0.0860750675201416,0.10243336359659833,0.18850843111673993
2022-03-23,9.0020179748535,0.6404812402791448,0.20774968922557777,15.0,18.0,0.12456940280066597,0.1487084229787191,0.27327782577938514
2022-03-24,12.226629257202141,0.8711815288861594,0.20721766192552338,15.0,18.0,0.16933480898539227,0.2023772398630778,0.37171204884847014
2022-03-25,6.16400241851805,0.4377353993588024,0.20648200500523187,15.0,18.0,0.08519722355736627,0.1015738646189372,0.18677108817630345
2022-03-26,6.61833286285399,0.4705830666820209,0.20740657518930172,15.0,18.0,0.09158949057261148,0.10919690132141113,0.20078639189402261
2022-03-27,8.43966007232664,0.6010557819406194,0.20765286884060213,15.0,18.0,0.11689364910125734,0.13956228892008465,0.256455938021342
2022-03-28,5.576586723327619,0.3957468407551447,0.20796284979934299,15.0,18.0,0.07709860801696777,0.09175697962443036,0.16885558764139813
2022-03-29,6.21738433837889,0.44174993489185976,0.20711640296921868,15.0,18.0,0.08601248264312744,0.10247151056925459,0.18848399321238204
2022-03-30,7.402420043945291,0.5269032874173589,0.20756653387986682,15.0,18.0,0.10250177648332384,0.12231508890787768,0.2248168653912015
2022-03-31,6.49158954620359,0.4606449802849028,0.20627459631940898,15.0,18.0,0.08968843354119196,0.10685761769612631,0.19654605123731828
2022-04-01,10.09109020233153,0.7182310467229952,0.2076463461924053,15.0,18.0,0.13976660039689806,0.1666851838429769,0.306451784239875
2022-04-02,11.981034278869618,0.85377843042877,0.2072069670171574,15.0,18.0,0.16595886813269722,0.19832770029703778,0.364286568429735
2022-04-03,13.38014602661132,0.9544286599887741,0.2072355670085318,15.0,18.0,0.18545620971255833,0.22177537282307944,0.40723158253563774
2022-04-04,9.69479084014891,0.6882340969840688,0.20581996695110077,15.0,18.0,0.13405779997507733,0.15959501266479492,0.2936528126398723
2022-04-05,6.315302848815909,0.4483922962281439,0.2061696432770629,15.0,18.0,0.08733305666181776,0.10398507118225098,0.1913181278440687
2022-04-06,7.7054977416992,0.5478071527481079,0.20898873752849262,15.0,18.0,0.10662476221720377,0.12711127599080402,0.2337360382080078
2022-04-07,8.1757068634033,0.5675598437037622,0.14841448154258569,15.0,18.0,0.11320478386349148,0.1350700855255127,0.24827486938900417
2022-04-08,14.962983131408679,1.0668122171296015,0.20560713807356235,15.0,18.0,0.2072943581475152,0.24788856506347656,0.45518292321099174
2022-04-09,7.69670009613036,0.5475439045164321,0.207660636951834,15.0,18.0,0.10654860072665742,0.12707511583964032,0.23362371656629777
2022-04-10,11.221575736999501,0.799763494326009,0.2070049920234711,15.0,18.0,0.1554869943194919,0.18575270970662439,0.34123970402611625
2022-04-11,8.42680931091307,0.5999782647093137,0.2077543612968085,15.0,18.0,0.11669894059499106,0.1392972469329834,0.2559961875279745
2022-04-12,6.70788288116453,0.47566642728779057,0.20748069694964766,15.0,18.0,0.0926795932981703,0.11027574539184573,0.20295533869001606
2022-04-13,31.8873643875122,2.2785976878735754,0.20575093252767634,15.0,18.0,0.4423860046598646,0.5298364162445068,0.9722224209043715
2022-04-14,8.18827152252196,0.5831072505315145,0.2077852889067901,15.0,18.0,0.11340975761413577,0.13538797696431476,0.2487977345784505
2022-04-15,8.656620979309059,0.6157472373512056,0.20633955454125194,15.0,18.0,0.11979209052191842,0.14293233553568524,0.26272442605760365
2022-04-16,9.92350578308105,0.7069543679025441,0.20675224018667765,15.0,18.0,0.13746685451931423,0.16417344411214194,0.30164029863145614
2022-04-17,10.27748584747313,0.7319165399935512,0.2056983577644921,15.0,18.0,0.14226800865597194,0.17002304395039877,0.31229105260637074
2022-04-18,13.578987121582019,0.9689363383319646,0.20778642180516158,15.0,18.0,0.18825994597540963,0.22516171137491864,0.41342165735032826
2022-04-19,6.82377815246581,0.485280575560199,0.20758996546865977,15.0,18.0,0.09444720215267607,0.11261026064554851,0.20705746279822457
2022-04-20,10.4532480239868,0.7439696148369047,0.20700577321185204,15.0,18.0,0.14475716484917536,0.17267664273579916,0.3174338075849744
2022-04-21,7.93204307556151,0.5643782874544463,0.20732280871401176,15.0,18.0,0.10981261730194092,0.13099392255147302,0.24080653985341394
2022-04-22,8.10732841491697,0.5759317183958161,0.20494431607168298,15.0,18.0,0.11211799250708686,0.13361811637878424,0.24573610888587102
2022-04-23,8.0519914627075,0.5724787583947182,0.2072916920943355,15.0,18.0,0.11138617992401127,0.13287663459777832,0.2442628145217896
2022-04-24,7.53672122955321,0.535254589219888,0.2078343127792618,15.0,18.0,0.10416805744171143,0.12421210606892903,0.22838016351064044
2022-04-25,10.55419445037841,0.7520034976336691,0.2066079571157798,15.0,18.0,0.14620853794945618,0.17465313275655112,0.3208616707060073
2022-04-26,9.87682342529295,0.7031256272594135,0.2055412121532434,15.0,18.0,0.13672014077504477,0.16328652699788412,0.30000666777292884
2022-04-27,7.60493278503416,0.5406666996810171,0.20782225945831695,15.0,18.0,0.10524425241682266,0.12544512748718262,0.23068937990400526
2022-04-28,11.02421283721923,0.7850456520054075,0.2050284377703668,15.0,18.0,0.1525931888156467,0.18236676851908365,0.3349599573347304
2022-04-29,6.52513504028319,0.463374007648892,0.20740069292512303,15.0,18.0,0.09025004174974231,0.10746041933695476,0.19771046108669707
2022-04-30,6.42948150634765,0.4571358316871856,0.20688402419827454,15.0,18.0,0.08899900648328993,0.10604977607727054,0.19504878256056046
2022-05-01,9.00979042053221,0.6412762623561756,0.20724895083935643,15.0,18.0,0.1247468921873305,0.14887015024820965,0.27361704243554014
2022-05-02,6.88300132751463,0.4894289082487425,0.2076555989599499,15.0,18.0,0.09527703126271567,0.11355042457580568,0.20882745583852133
2022-05-03,9.78269577026365,0.6969689402845172,0.20600974830249436,15.0,18.0,0.13554162449306914,0.16183813412984213,0.2973797586229113
2022-05-04,6.457281112670881,0.458979190177388,0.20781207540808816,15.0,18.0,0.08935001161363393,0.10648528734842935,0.19583529896206328
2022-05-05,8.23209285736082,0.5856649181975259,0.20716479427988804,15.0,18.0,0.11393758985731336,0.13595143953959152,0.24988902939690497
2022-05-06,15.56475162506102,1.1109610875778728,0.2077313684861446,15.0,18.0,0.2158168289396498,0.25820334752400714,0.47402017646365696
2022-05-07,7.685899734497059,0.5465283189151022,0.20591406493068903,15.0,18.0,0.10633700423770483,0.12685338656107586,0.23319039079878068
2022-05-08,24.19519424438475,1.7282553739415278,0.20687770885468193,15.0,18.0,0.3356264697180854,0.40177822113037115,0.7374046908484566
2022-05-09,7.0228099822997905,0.4993112717005942,0.2076888165064366,15.0,18.0,0.09718769126468235,0.1158563296000163,0.21304402086469865
2022-05-10,10.83958148956298,0.7705654470920564,0.20828660546324862,15.0,18.0,0.14995535214742028,0.1788262526194255,0.3287816047668459
2022-05-11,10.55426597595214,0.7524070621397759,0.20774587582819098,15.0,18.0,0.14625357256995308,0.17478028933207193,0.32103386190202504
2022-05-12,11.955833435058581,0.8519392628007467,0.20736481586668143,15.0,18.0,0.16567640834384495,0.19782543182373047,0.3635018401675754
2022-05-13,9.434986114501939,0.6722575990557672,0.20709410081801916,15.0,18.0,0.13068616390228274,0.15614986419677737,0.2868360280990601
2022-05-14,14.667367935180648,1.0463299214906165,0.20749488156862644,15.0,18.0,0.20332899358537462,0.2431146303812663,0.4464436239666409
2022-05-15,11.3337993621826,0.8075901622705991,0.2060761631491779,15.0,18.0,0.15700691276126436,0.18757224082946777,0.3445791535907321
2022-05-16,11.15410327911376,0.7947965465585392,0.2069949803491294,15.0,18.0,0.15455385049184167,0.18456657727559408,0.3391204277674358
2022-05-17,7.51681327819823,0.5345497482882605,0.20579911008101864,15.0,18.0,0.10403460926479766,0.12404481569925944,0.22807942496405706
2022-05-18,9.92691516876219,0.7065327982107799,0.20853994180812285,15.0,18.0,0.13746221860249835,0.16399820645650232,0.3014604250590006
2022-05-19,7.18040466308591,0.5101966481672394,0.20590391639880215,15.0,18.0,0.09931690163082547,0.11837164560953778,0.21768854724036327
2022-05-20,8.03568363189696,0.5715743082496857,0.2064040948133955,15.0,18.0,0.11124147309197321,0.13263543446858725,0.24387690756056046
2022-05-21,7.7022790908813406,0.5482616284688314,0.20950942972345463,15.0,18.0,0.10665655136108398,0.12727340062459308,0.23392995198567706
2022-05-22,6.745409965515121,0.4784626636637582,0.20559199504459863,15.0,18.0,0.09319318665398492,0.11095523834228516,0.2041484249962701
2022-05-23,8.47117900848387,0.6025966222683589,0.20687098469955906,15.0,18.0,0.11722048123677573,0.1398928960164388,0.25711337725321454
2022-05-24,10.68916320800779,0.7615999511546561,0.20717529955021136,15.0,18.0,0.14809535609351263,0.17686088879903164,0.3249562448925442
2022-05-25,7.59809017181395,0.5399376448790232,0.20598799909297505,15.0,18.0,0.10506510734558108,0.12531320254007974,0.23037830988566083
2022-05-26,7.52410888671874,0.5349304958780607,0.2075160866528774,15.0,18.0,0.1041183869043986,0.12412349383036299,0.2282418807347616
2022-05-27,9.7862958908081,0.6968944360680049,0.20681732879318637,15.0,18.0,0.13554162449306917,0.16180634498596191,0.29734796947903097
2022-05-28,10.71801185607908,0.7636890183422302,0.20718938802328835,15.0,18.0,0.1485043101840549,0.17734328905741376,0.3258475992414687
2022-05-29,7.73682594299315,0.5497343284818862,0.20650965769105317,15.0,18.0,0.10702146424187556,0.12753685315450036,0.23455831739637586
2022-05-30,11.39161586761474,0.8105742113590239,0.2063897874939336,15.0,18.0,0.15759865442911783,0.18825372060139972,0.3458523750305176
2022-05-31,10.15241146087646,0.7234613979392583,0.20734583991764297,15.0,18.0,0.14065040482415098,0.16803304354349777,0.30868344836764866
2022-06-01,7.387018203735339,0.5246414635777474,0.20711367913634116,15.0,18.0,0.10218918323516848,0.12166261672973633,0.22385179996490484
2022-06-02,9.554815292358391,0.6798292452759214,0.2065028770147358,15.0,18.0,0.13222164577907988,0.15784502029418945,0.2900666660732693
2022-06-03,13.606595993041978,0.9703197885023223,0.20769419609062256,15.0,18.0,0.18861061996883816,0.2254013220469157,0.41401194201575386
2022-06-04,12.58878707885741,0.8978990513616142,0.20815475198729744,15.0,18.0,0.17448200119866267,0.2086297671000163,0.383111768298679
2022-06-05,6.908679008483871,0.49132674794726905,0.20832996796125586,15.0,18.0,0.0956330034467909,0.11400421460469565,0.20963721805148655
2022-06-06,7.2212934494018395,0.5130923787156741,0.20493729745331263,15.0,18.0,0.0998725493748983,0.11905153592427574,0.21892408529917404
2022-06-07,7.558798789978011,0.5378377124932078,0.20634230484541766,15.0,18.0,0.10460582044389513,0.12487649917602542,0.2294823196199205
2022-06-08,8.17208290100096,0.5809818625383908,0.2070143904195315,15.0,18.0,0.11305444770389136,0.13483643531799316,0.24789088302188456
2022-06-09,7.47458934783934,0.5285430010490948,0.20978679949928764,15.0,18.0,0.10324153635236952,0.12227495511372889,0.2255164914660984
2022-06-10,6.308960914611809,0.4477978146672249,0.20636150832495756,15.0,18.0,0.08724828561147054,0.10381619135538737,0.1910644769668579
2022-06-11,9.10840034484862,0.6473655851019753,0.20795435136622786,15.0,18.0,0.12597176763746476,0.15024344126383463,0.27621520890129947
2022-06-12,7.26633071899413,0.5164210098054673,0.20692065400408094,15.0,18.0,0.10051396158006455,0.11983036994934085,0.2203443315294054
2022-06-13,6.24859333038329,0.4437458718087939,0.20756377120052252,15.0,18.0,0.08644726541307239,0.10288834571838382,0.1893356111314562
2022-06-14,6.50689601898193,0.4622181057731311,0.20677485352641692,15.0,18.0,0.09004573027292886,0.10717153549194336,0.19721726576487228
2022-06-15,6.772923469543439,0.4812609178622563,0.20807671290976507,15.0,18.0,0.09371836980183922,0.11162400245666507,0.2053423722585042
2022-06-16,9.33270454406736,0.6639947710103459,0.20871149314683923,15.0,18.0,0.12923048602210152,0.1540799935658773,0.2833104795879788
2022-06-17,6.361484527587881,0.45155080935690145,0.20633868860958204,15.0,18.0,0.08793208334181044,0.10473370552062988,0.19266578886244035
2022-06-18,6.59620761871337,0.46915258572498963,0.2075470916419922,15.0,18.0,0.09131530920664471,0.10886073112487794,0.20017604033152264
2022-06-19,9.1952085494995,0.6545245090060765,0.20672339207843846,15.0,18.0,0.12730293803744847,0.15196681022644043,0.2792697482638889
2022-06-20,8.43286514282225,0.598474210838477,0.20493989395513323,15.0,18.0,0.11661946773529053,0.13873497645060223,0.25535444418589276
2022-06-21,8.4930658340454,0.6031611469255554,0.20699018191473903,15.0,18.0,0.11735326713985869,0.1400009791056315,0.2573542462454902
2022-06-22,9.5700979232788,0.6810951960881552,0.20773680447629983,15.0,18.0,0.1325150330861411,0.1580917835235596,0.29060681660970056
2022-06-23,9.574484825134268,0.6811915859182677,0.20712998090021098,15.0,18.0,0.13251801331837973,0.15812993049621585,0.2906479438145955
2022-06-24,11.16168498992919,0.6090964320058693,0.14396224725446818,15.0,18.0,0.15468166934119335,0.18482287724812824,0.3395045465893216
2022-06-25,6.65221214294432,0.4725209523969227,0.2061736316164712,15.0,18.0,0.09199314647250706,0.10962009429931643,0.2016132407718235
2022-06-26,6.865930557250959,0.48823466774490154,0.20781154487214543,15.0,18.0,0.09502735402848989,0.11329054832458495,0.20831790235307482
2022-06-27,9.39829349517821,0.6692260535293156,0.20649723514313956,15.0,18.0,0.1301540268792047,0.15538851420084634,0.28554254108005106
2022-06-28,10.0076913833618,0.7127998445563847,0.20627278667936222,15.0,18.0,0.13860397868686253,0.16553044319152832,0.30413442187839085
2022-06-29,9.153509140014641,0.6516475597288873,0.20808314608110773,15.0,18.0,0.12672907776302764,0.15131314595540366,0.27804222371843124
2022-06-30,8.737587928771951,0.6216759103801517,0.2060874288869871,15.0,18.0,0.12098418341742626,0.144269863764445,0.2652540471818712
2022-07-01,7.01198577880858,0.49901899786790205,0.20734278451570926,15.0,18.0,0.09708603223164874,0.11583328247070312,0.21291931470235187
2022-07-02,9.80622768402098,0.6980245719022224,0.20747483357280416,15.0,18.0,0.13577507601843944,0.16205509503682455,0.297830171055264
2022-07-03,6.61468505859373,0.4692216573423811,0.20224692728170182,15.0,18.0,0.09135868814256458,0.10884682337443036,0.20020551151699492
2022-07-04,9.12041664123534,0.6487392565939162,0.20619382416388216,15.0,18.0,0.12625985675387918,0.1505414644877116,0.27680132124159074
2022-07-05,6.488299369812,0.460531361354722,0.20767351027434958,15.0,18.0,0.08966260486178929,0.10683496793111166,0.196497572792901
2022-07-06,8.21013450622557,0.5843516261643834,0.20787478915815322,15.0,18.0,0.11367367373572457,0.13565500577290854,0.24932867950863313
2022-07-07,6.52110576629637,0.46345347881317145,0.2068443587596029,15.0,18.0,0.09024739265441895,0.10749697685241699,0.19774436950683597
2022-07-08,9.870433807373029,0.703450807121065,0.20729800290474953,15.0,18.0,0.13675159878200954,0.16339381535847983,0.30014541414048945
2022-07-09,8.244085311889629,0.5844537590278521,0.19905609368935934,15.0,18.0,0.11369420422448055,0.13567805290222174,0.2493722571267022
2022-07-10,8.2092523574829,0.5844348225394885,0.20759137879734274,15.0,18.0,0.11369287967681886,0.13567129770914715,0.24936417738596608
2022-07-11,6.63063526153563,0.471518715467718,0.20771981990901506,15.0,18.0,0.09177691406673856,0.10940869649251303,0.20118561055925158
2022-07-12,6.243968009948721,0.44307409212324356,0.2083498757309614,15.0,18.0,0.086261166466607,0.10278781255086264,0.18904897901746964
2022-07-13,10.07816791534422,0.7177761053509182,0.20758846502877926,15.0,18.0,0.13961460855272081,0.16664306322733563,0.30625767178005636
2022-07-14,6.97970390319823,0.49465522381994464,0.20926569193962197,15.0,18.0,0.09644561343722874,0.11461178461710614,0.21105739805433488
2022-07-15,9.81886386871336,0.6993450039227804,0.2068990500810201,15.0,18.0,0.1359899838765462,0.16240358352661133,0.29839356740315753
2022-07-16,11.7624282836914,0.8387822838160728,0.2075458936860609,15.0,18.0,0.16303095552656385,0.19485712051391602,0.3578880760404799
2022-07-17,6.42330646514892,0.45625466410981297,0.20678225460749847,15.0,18.0,0.08883443143632677,0.10583837827046712,0.19467280970679393
2022-07-18,10.73269844055174,0.7627047865986826,0.20516563630840534,15.0,18.0,0.1483708620071411,0.17705678939819336,0.32542765140533453
2022-07-19,16.26241207122801,1.1513704672257106,0.20067604746665338,15.0,18.0,0.22503336270650226,0.2662285168965658,0.49126187960306805
2022-07-20,7.97598361968993,0.534265928630296,0.1483077189585901,15.0,18.0,0.11019706726074222,0.13097127278645834,0.24116834004720056
2022-07-21,7.18467235565183,0.510893262591627,0.20767433764767362,15.0,18.0,0.09943412409888376,0.11855165163675944,0.2179857757356432
2022-07-22,9.464287757873521,0.6740786062810156,0.20739642075452147,15.0,18.0,0.1310828659269546,0.1565301418304444,0.28761300775739884
2022-07-23,7.423186302185041,0.5279733542270131,0.20748793685970338,15.0,18.0,0.1027401950624254,0.12253324190775554,0.22527343697018096
