timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-07T11:43:17,LogisticRegression model,85d9c720-a112-41f5-9f40-f1edf93a8304,0.0086760520935058,6.06247018443213e-10,6.987590806387594e-08,5.0,0.0,6.0,1.1859999762641058e-08,0,1.4007091522216796e-08,2.5867091284857854e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:17,LogisticRegression model,eece8d10-ecf4-4226-90eb-338ac8e011a4,0.0073087215423583,5.134799558586545e-10,7.025578316026027e-08,5.0,0.0,6.0,1.0053979025946724e-08,0,1.1854966481526693e-08,2.1908945507473417e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:17,LogisticRegression model,31670c1c-6b89-49a6-961c-89446e49634e,0.0071098804473876,4.98993542260593e-10,7.018311291632668e-08,5.0,0.0,6.0,9.770856963263618e-09,0,1.1519988377889e-08,2.1290845341152616e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:18,LogisticRegression model,4d18c97c-4cf4-48fc-82f9-797e2f7fab68,0.0071218013763427,4.920894848638111e-10,6.909621019457742e-08,5.0,0.0,6.0,9.634428554111057e-09,0,1.1361837387084962e-08,2.0996265941196025e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:18,LogisticRegression model,fa1550da-b658-4dee-a700-7e6580801b1c,0.0075829029083251,5.331475168466569e-10,7.030915775821413e-08,5.0,0.0,6.0,1.0431806246439617e-08,0,1.2316306432088216e-08,2.274811267852783e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:19,LogisticRegression model,a20f800f-3530-46ba-bffb-eabdc9eb4fc5,0.0057618618011474,4.041263920731016e-10,7.013816124375299e-08,5.0,0.0,6.0,7.918145921495227e-09,0,9.324947992960613e-09,1.724309391445584e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:19,LogisticRegression model,b2b6c833-5fed-422a-b6bc-8ece14ed9549,0.0072681903839111,5.089103639125824e-10,7.001885435460064e-08,5.0,0.0,6.0,9.9639097849528e-09,0,1.1750062306722005e-08,2.17139720916748e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:19,LogisticRegression model,e01b4066-b793-4228-afc2-666f65029bd1,0.0071759223937988,5.033691128094992e-10,7.014695605466589e-08,5.0,0.0,6.0,9.862581888834636e-09,0,1.1614958445231121e-08,2.147754033406576e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:20,LogisticRegression model,9292ffb6-5d89-4d2c-8944-49f8d50a80a4,0.0094349384307861,6.622664284043842e-10,7.01929782862614e-08,5.0,0.0,6.0,1.2952420446607802e-08,0,1.53048833211263e-08,2.82573037677341e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:20,LogisticRegression model,81af93b1-bd25-480e-96ab-7404efbeea98,0.0112750530242919,7.93392297294404e-10,7.036705686306298e-08,5.0,0.0,6.0,1.5523698594835068e-08,0,1.8328428268432617e-08,3.385212686326768e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
